DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:55.744,Â© Movella Technologies B.V. 2005-2022
17879968,-0.0760,-0.0492,9.8448,0.1972,-0.1366,0.0750
17880135,-0.0765,-0.0488,9.8440,0.2758,-0.1633,0.1208
17880302,-0.0971,-0.0571,9.8355,0.1796,-0.1442,0.0281
17880468,-0.0776,-0.0597,9.8229,0.2495,-0.1916,0.0407
17880635,-0.0781,-0.0515,9.8365,0.2507,-0.1282,0.1015
17880802,-0.0946,-0.0562,9.8275,0.1778,-0.1654,0.0395
17880968,-0.0805,-0.0452,9.8366,0.2022,-0.1237,0.0888
17881135,-0.0716,-0.0705,9.8465,0.1546,-0.1380,0.0522
17881302,-0.0823,-0.0660,9.8157,0.2568,-0.1274,0.0913
17881468,-0.0858,-0.0577,9.8214,0.2185,-0.1400,0.0393
17881635,-0.0794,-0.0678,9.8234,0.1929,-0.0834,0.1039
17881802,-0.0834,-0.0703,9.8302,0.2378,-0.1805,0.0405
17881968,-0.0696,-0.0540,9.8329,0.2738,-0.1271,0.1434
17882135,-0.0801,-0.0613,9.8290,0.2102,-0.1796,0.0498
17882302,-0.0780,-0.0519,9.8332,0.2127,-0.1530,0.0619
17882468,-0.0650,-0.0619,9.8243,0.2072,-0.0781,0.0649
17882635,-0.0744,-0.0603,9.8180,0.1881,-0.1502,0.1902
17882802,-0.0741,-0.0630,9.8187,0.2862,-0.1707,0.0379
17882968,-0.0799,-0.0501,9.8283,0.1417,-0.1548,0.0555
17883135,-0.0763,-0.0618,9.8339,0.2401,-0.0579,0.0599
17883302,-0.0707,-0.0557,9.8280,0.1902,-0.0929,0.1131
17883468,-0.0791,-0.0618,9.8317,0.1673,-0.1435,0.1393
17883635,-0.0965,-0.0599,9.8510,0.2830,-0.1922,0.0626
17883802,-0.0716,-0.0635,9.8304,0.1886,-0.0400,0.1046
17883968,-0.0762,-0.0686,9.8231,0.2480,-0.1004,0.0494
17884135,-0.0749,-0.0645,9.8297,0.2415,-0.1048,0.0655
17884302,-0.0880,-0.0643,9.8339,0.2183,-0.1326,0.0197
17884468,-0.0889,-0.0606,9.8311,0.1851,-0.1117,0.0784
17884635,-0.0744,-0.0622,9.8391,0.2878,-0.1245,0.1367
17884802,-0.0828,-0.0651,9.8263,0.2743,-0.1290,0.0969
17884968,-0.0810,-0.0629,9.8408,0.2130,-0.1651,0.0524
17885135,-0.0896,-0.0510,9.8495,0.2252,-0.1120,0.1252
17885302,-0.0833,-0.0575,9.8310,0.2177,-0.1459,0.0624
17885468,-0.0746,-0.0494,9.8418,0.2255,-0.1299,0.0926
17885635,-0.0741,-0.0636,9.8206,0.2870,-0.0887,0.0888
17885802,-0.0800,-0.0765,9.8290,0.1164,-0.1222,0.1340
17885969,-0.0818,-0.0675,9.8328,0.2383,-0.0867,0.1119
17886135,-0.0808,-0.0456,9.8339,0.2244,-0.1369,0.0733
17886302,-0.0713,-0.0552,9.8277,0.2899,-0.1475,0.0262
17886469,-0.0779,-0.0555,9.8440,0.2248,-0.0578,0.0870
17886635,-0.0755,-0.0505,9.8106,0.2383,-0.1856,0.1596
17886802,-0.0680,-0.0607,9.8224,0.2682,-0.1448,0.0763
17886969,-0.0766,-0.0632,9.8259,0.2593,-0.1131,0.0671
17887135,-0.0721,-0.0484,9.8243,0.1800,-0.1855,0.1143
17887302,-0.0801,-0.0605,9.8338,0.3109,-0.0997,0.0742
17887469,-0.0773,-0.0637,9.8310,0.2614,-0.1379,0.0719
17887635,-0.0820,-0.0584,9.8432,0.1980,-0.1334,0.1167
17887802,-0.0743,-0.0467,9.8346,0.2164,-0.0951,0.1301
17887969,-0.0716,-0.0675,9.8217,0.2568,-0.0905,0.0451
17888135,-0.0756,-0.0662,9.8331,0.1887,-0.1108,0.1323
17888302,-0.0714,-0.0520,9.8252,0.2297,-0.1011,0.0692
17888469,-0.0699,-0.0611,9.8309,0.2478,-0.0549,0.0442
17888635,-0.0793,-0.0632,9.8327,0.1938,-0.0818,0.0953
17888802,-0.0730,-0.0520,9.8184,0.2887,-0.0910,0.0427
17888969,-0.0803,-0.0675,9.8319,0.2831,-0.1000,0.1097
17889135,-0.0816,-0.0575,9.8235,0.2440,-0.1282,0.0681
17889302,-0.0638,-0.0699,9.8292,0.2271,-0.1058,0.1156
17889469,-0.0898,-0.0559,9.8341,0.2475,-0.1755,0.0989
17889635,-0.0963,-0.0427,9.8309,0.2121,-0.1623,0.0620
17889802,-0.0797,-0.0564,9.8346,0.2106,-0.1623,0.0626
17889969,-0.0795,-0.0584,9.8365,0.2337,-0.0702,0.0723
17890135,-0.0818,-0.0639,9.8231,0.2410,-0.0806,0.1115
17890302,-0.0711,-0.0502,9.8315,0.2375,-0.1297,0.0828
17890469,-0.0659,-0.0535,9.8255,0.1874,-0.1373,0.0696
17890635,-0.0705,-0.0553,9.8337,0.2304,-0.0394,0.0626
17890802,-0.0832,-0.0578,9.8317,0.2291,-0.0816,0.0881
17890969,-0.0809,-0.0530,9.8412,0.2331,-0.0872,0.1247
17891135,-0.0862,-0.0681,9.8314,0.2361,-0.1961,0.0473
17891302,-0.0858,-0.0652,9.8385,0.2495,-0.0780,0.1593
17891469,-0.0703,-0.0667,9.8377,0.2981,-0.1199,0.0795
17891635,-0.0837,-0.0724,9.8282,0.2286,-0.1495,0.0844
17891802,-0.0830,-0.0590,9.8207,0.2265,-0.1659,0.0560
17891969,-0.0830,-0.0589,9.8285,0.1903,-0.1246,0.0906
17892135,-0.0872,-0.0720,9.8396,0.2093,-0.1910,0.0965
17892302,-0.0723,-0.0512,9.8330,0.2354,-0.1538,0.0392
17892469,-0.0884,-0.0533,9.8427,0.2580,-0.0715,0.1044
17892635,-0.0695,-0.0637,9.8323,0.1916,-0.1235,0.1121
17892802,-0.0767,-0.0642,9.8266,0.2037,-0.1580,0.0946
17892969,-0.0793,-0.0596,9.8348,0.2785,-0.0924,0.0669
17893135,-0.0844,-0.0589,9.8324,0.2262,-0.1883,0.0452
17893302,-0.0814,-0.0654,9.8354,0.2907,-0.1423,0.1282
17893469,-0.0850,-0.0619,9.8328,0.1891,-0.0912,0.1026
17893635,-0.0700,-0.0370,9.8273,0.3003,-0.1742,0.1328
17893802,-0.0835,-0.0562,9.8373,0.2522,-0.1335,-0.0021
17893969,-0.0809,-0.0502,9.8291,0.1605,-0.1409,0.1557
17894135,-0.0921,-0.0525,9.8353,0.2469,-0.0848,0.1037
17894302,-0.0764,-0.0594,9.8295,0.2210,-0.1600,0.0266
17894469,-0.0750,-0.0542,9.8266,0.2811,-0.1397,0.0542
17894635,-0.0862,-0.0660,9.8335,0.2601,-0.1277,0.0795
17894802,-0.0772,-0.0591,9.8182,0.1496,-0.1180,0.0730
17894969,-0.0644,-0.0453,9.8342,0.2456,-0.0531,0.0676
17895135,-0.0855,-0.0418,9.8414,0.2050,-0.1459,0.0623
17895302,-0.0830,-0.0668,9.8284,0.2584,-0.1023,0.0411
17895469,-0.0839,-0.0700,9.8346,0.2196,-0.0954,0.0355
17895635,-0.0718,-0.0669,9.8192,0.2184,-0.1566,0.0755
17895802,-0.0791,-0.0734,9.8157,0.1638,-0.2058,0.0761
17895969,-0.0815,-0.0622,9.8373,0.1626,-0.1689,0.1323
17896135,-0.0776,-0.0616,9.8371,0.2069,-0.1472,0.0602
17896302,-0.0754,-0.0540,9.8273,0.2432,-0.1739,0.0373
17896469,-0.0662,-0.0568,9.8240,0.2116,-0.0977,0.1332
17896635,-0.0782,-0.0578,9.8197,0.2816,-0.1943,0.0401
17896802,-0.0721,-0.0533,9.8211,0.2364,-0.0860,0.0626
17896969,-0.0772,-0.0720,9.8257,0.2052,-0.1807,0.0539
17897135,-0.0780,-0.0493,9.8326,0.2320,-0.1043,0.1258
17897302,-0.0739,-0.0661,9.8291,0.2752,-0.0677,0.0625
17897469,-0.0819,-0.0583,9.8416,0.1981,-0.1363,0.0764
17897635,-0.0746,-0.0645,9.8223,0.2596,-0.1676,0.0715
17897802,-0.0854,-0.0681,9.8422,0.2400,-0.1400,0.0262
17897969,-0.0850,-0.0597,9.8246,0.2416,-0.1388,0.0525
17898135,-0.0932,-0.0698,9.8399,0.2192,-0.0835,0.0945
17898302,-0.0758,-0.0567,9.8351,0.2459,-0.1249,0.0701
17898469,-0.0823,-0.0453,9.8232,0.2260,-0.1716,0.0674
17898635,-0.0742,-0.0486,9.8348,0.1593,-0.1506,0.1038
17898802,-0.0818,-0.0615,9.8227,0.2591,-0.1226,0.0198
17898969,-0.0847,-0.0567,9.8455,0.2201,-0.1036,0.0757
17899135,-0.0746,-0.0646,9.8372,0.2636,-0.1313,0.1130
17899302,-0.0771,-0.0520,9.8333,0.2586,-0.1534,0.0497
17899469,-0.0646,-0.0547,9.8379,0.2733,-0.1103,0.0496
17899635,-0.0741,-0.0654,9.8363,0.2374,-0.0712,0.0609
17899802,-0.0786,-0.0723,9.8373,0.2381,-0.1681,0.0838
17899969,-0.0786,-0.0696,9.8230,0.1959,-0.1936,0.1423
17900135,-0.0844,-0.0432,9.8345,0.2488,-0.1385,0.0612
17900302,-0.0784,-0.0644,9.8348,0.2728,-0.1446,0.0527
17900469,-0.0718,-0.0469,9.8333,0.2708,-0.1872,0.1277
17900635,-0.0775,-0.0532,9.8282,0.2074,-0.1544,0.0887
17900802,-0.0713,-0.0588,9.8399,0.2771,-0.0909,0.0476
17900969,-0.0762,-0.0527,9.8582,0.2738,-0.1774,0.0864
17901135,-0.0843,-0.0639,9.8234,0.2568,-0.1268,0.1047
17901302,-0.0965,-0.0455,9.8341,0.1969,-0.1561,0.0424
17901469,-0.0904,-0.0543,9.8296,0.2681,-0.1312,0.0459
17901635,-0.0852,-0.0500,9.8429,0.2544,-0.1052,0.0885
17901802,-0.0761,-0.0525,9.8303,0.2139,-0.1617,0.0469
17901969,-0.0808,-0.0527,9.8336,0.2932,-0.0932,0.1055
17902135,-0.0742,-0.0721,9.8274,0.2609,-0.1472,0.0644
17902302,-0.0856,-0.0482,9.8264,0.1373,-0.1804,0.0420
17902469,-0.0881,-0.0614,9.8268,0.2184,-0.1340,0.0797
17902636,-0.0814,-0.0550,9.8215,0.1815,-0.1083,0.1082
17902802,-0.0789,-0.0759,9.8315,0.2177,-0.1332,0.1236
17902969,-0.0866,-0.0511,9.8392,0.2854,-0.1780,0.0711
17903136,-0.0853,-0.0552,9.8199,0.3291,-0.1088,0.0408
17903302,-0.0808,-0.0465,9.8300,0.2333,-0.1877,0.0504
17903469,-0.0750,-0.0721,9.8258,0.3431,-0.1335,0.0313
17903636,-0.0727,-0.0512,9.8237,0.2452,-0.0990,0.1100
17903802,-0.0750,-0.0639,9.8167,0.3172,-0.1075,0.0402
17903969,-0.0855,-0.0647,9.8256,0.1558,-0.1944,0.0309
17904136,-0.0818,-0.0646,9.8271,0.2911,-0.1953,0.0812
17904302,-0.0877,-0.0471,9.8252,0.2909,-0.1784,0.0955
17904469,-0.0860,-0.0502,9.8418,0.1553,-0.1445,0.0885
17904636,-0.0823,-0.0574,9.8357,0.2000,-0.1696,0.0133
17904802,-0.0836,-0.0601,9.8393,0.2023,-0.2025,0.0321
17904969,-0.0748,-0.0504,9.8234,0.2259,-0.1142,0.0614
17905136,-0.0660,-0.0681,9.8290,0.2278,-0.1286,0.1188
17905302,-0.0773,-0.0637,9.8309,0.1588,-0.1202,0.0828
17905469,-0.0868,-0.0585,9.8260,0.1713,-0.1193,0.0716
17905636,-0.0706,-0.0582,9.8384,0.2024,-0.1832,0.1530
17905802,-0.0769,-0.0549,9.8313,0.2682,-0.1380,0.0901
17905969,-0.0728,-0.0602,9.8303,0.2140,-0.1966,0.1304
17906136,-0.0847,-0.0681,9.8445,0.2727,-0.1788,0.1168
17906302,-0.0700,-0.0505,9.8311,0.2273,-0.2192,0.0716
17906469,-0.0763,-0.0639,9.8306,0.2182,-0.1487,0.0760
17906636,-0.0808,-0.0604,9.8344,0.2321,-0.0684,0.0812
17906802,-0.0799,-0.0537,9.8299,0.1392,-0.1567,0.1617
17906969,-0.0832,-0.0547,9.8302,0.2619,-0.1645,0.0853
17907136,-0.0746,-0.0675,9.8318,0.2972,-0.0801,0.0377
17907302,-0.0808,-0.0484,9.8255,0.2430,-0.1823,0.0884
17907469,-0.0772,-0.0651,9.8209,0.2488,-0.1680,0.0846
17907636,-0.0772,-0.0619,9.8330,0.2442,-0.1384,0.0119
17907802,-0.0858,-0.0676,9.8223,0.2200,-0.0828,0.0540
17907969,-0.0768,-0.0629,9.8345,0.2177,-0.1583,0.0736
17908136,-0.0830,-0.0409,9.8373,0.3128,-0.0792,0.1374
17908302,-0.0767,-0.0613,9.8344,0.1725,-0.1264,0.0823
17908469,-0.0794,-0.0569,9.8240,0.2520,-0.1956,0.0335
17908636,-0.0719,-0.0614,9.8270,0.2553,-0.1077,0.0998
17908802,-0.0748,-0.0629,9.8249,0.2961,-0.1370,0.1039
17908969,-0.0768,-0.0653,9.8301,0.2294,-0.2139,0.1070
17909136,-0.0817,-0.0488,9.8322,0.2531,-0.1176,0.0996
17909302,-0.0767,-0.0595,9.8308,0.3231,-0.1674,0.0903
17909469,-0.0912,-0.0725,9.8300,0.1980,-0.1235,0.0304
17909636,-0.0739,-0.0449,9.8233,0.2436,-0.1208,0.0982
17909802,-0.0830,-0.0596,9.8259,0.2415,-0.1370,0.0559
17909969,-0.0852,-0.0638,9.8340,0.1927,-0.1534,0.0981
17910136,-0.0922,-0.0509,9.8426,0.2217,-0.1024,0.1065
17910302,-0.0855,-0.0528,9.8241,0.2488,-0.1320,0.0666
17910469,-0.0794,-0.0528,9.8342,0.2693,-0.1685,0.1508
17910636,-0.0839,-0.0713,9.8379,0.1699,-0.1007,0.0640
17910802,-0.0822,-0.0585,9.8383,0.2534,-0.1472,0.0955
17910969,-0.0805,-0.0651,9.8334,0.2433,-0.1218,0.1317
17911136,-0.0755,-0.0567,9.8428,0.2092,-0.1872,0.0961
17911302,-0.0765,-0.0652,9.8235,0.2309,-0.1639,0.0535
17911469,-0.0818,-0.0604,9.8290,0.2337,-0.1594,0.0707
17911636,-0.0640,-0.0640,9.8312,0.2478,-0.1158,0.0641
17911802,-0.0854,-0.0541,9.8293,0.1364,-0.1574,0.0298
17911969,-0.0695,-0.0602,9.8280,0.2376,-0.0429,0.1041
17912136,-0.0831,-0.0542,9.8400,0.2478,-0.1644,0.0417
17912302,-0.0909,-0.0454,9.8296,0.2086,-0.1493,0.0716
17912469,-0.0769,-0.0464,9.8232,0.2021,-0.1093,0.0951
17912636,-0.0906,-0.0622,9.8355,0.1220,-0.0660,0.1085
17912802,-0.0933,-0.0522,9.8309,0.2631,-0.1653,0.0983
17912969,-0.0769,-0.0643,9.8305,0.2889,-0.1029,0.0718
17913136,-0.0808,-0.0578,9.8351,0.3234,-0.1488,0.0643
17913302,-0.0744,-0.0542,9.8407,0.1755,-0.1190,0.0456
17913469,-0.0849,-0.0595,9.8345,0.2283,-0.1526,0.0360
17913636,-0.0837,-0.0389,9.8259,0.2715,-0.1290,0.0929
17913802,-0.0897,-0.0584,9.8353,0.1929,-0.1463,0.0800
17913969,-0.0941,-0.0651,9.8146,0.1872,-0.1761,0.1142
17914136,-0.0864,-0.0553,9.8348,0.2395,-0.1556,0.0923
17914302,-0.0851,-0.0565,9.8331,0.2037,-0.0970,0.0853
17914469,-0.0540,-0.0691,9.8279,0.2201,-0.1512,0.0364
17914636,-0.0842,-0.0743,9.8348,0.1654,-0.1986,0.0924
17914802,-0.0800,-0.0563,9.8330,0.3077,-0.1494,0.0819
17914969,-0.0807,-0.0648,9.8321,0.2435,-0.2012,0.1347
17915136,-0.0809,-0.0647,9.8369,0.1892,-0.1290,0.0943
17915302,-0.0809,-0.0452,9.8314,0.2885,-0.1020,0.0627
17915469,-0.0746,-0.0672,9.8330,0.3380,-0.1605,0.0491
17915636,-0.0717,-0.0567,9.8372,0.2523,-0.0614,0.1688
17915802,-0.0794,-0.0532,9.8265,0.2293,-0.1150,0.1413
17915969,-0.0756,-0.0624,9.8419,0.1729,0.0219,0.0897
17916136,-0.0686,-0.0426,9.8330,0.2962,-0.1271,0.1576
17916302,-0.0907,-0.0546,9.8346,0.2169,-0.0952,0.0900
17916469,-0.0813,-0.0627,9.8244,0.1881,-0.0906,0.0756
17916636,-0.0746,-0.0623,9.8382,0.2846,-0.1010,0.1317
17916802,-0.0848,-0.0661,9.8307,0.2328,-0.1748,0.1078
17916969,-0.0863,-0.0619,9.8270,0.2007,-0.1290,0.0748
17917136,-0.0715,-0.0592,9.8205,0.2647,-0.1778,0.0495
17917302,-0.0788,-0.0620,9.8446,0.1793,-0.1695,0.0749
17917469,-0.0796,-0.0566,9.8250,0.2567,-0.1125,0.1412
17917636,-0.0756,-0.0447,9.8407,0.2478,-0.0749,0.0617
17917802,-0.0709,-0.0574,9.8392,0.2355,-0.1865,0.0801
17917969,-0.0819,-0.0588,9.8338,0.2808,-0.1505,0.0749
17918136,-0.0725,-0.0747,9.8277,0.2220,-0.1222,0.0736
17918302,-0.0891,-0.0528,9.8340,0.2588,-0.2066,0.0143
17918469,-0.0800,-0.0617,9.8222,0.2682,-0.1004,0.0747
17918636,-0.0800,-0.0545,9.8219,0.1911,-0.0643,-0.0113
17918802,-0.0688,-0.0455,9.8402,0.2428,-0.0892,0.0839
17918969,-0.0847,-0.0679,9.8215,0.2601,-0.1736,0.0222
17919136,-0.0858,-0.0616,9.8216,0.2004,-0.1412,0.0742
17919303,-0.0700,-0.0600,9.8307,0.2169,-0.1872,0.0317
17919469,-0.0876,-0.0506,9.8354,0.2161,-0.0524,0.0134
17919636,-0.0809,-0.0552,9.8316,0.1674,-0.1286,0.0761
17919803,-0.0792,-0.0547,9.8397,0.1778,-0.1459,0.0604
17919969,-0.0778,-0.0772,9.8349,0.3031,-0.0894,0.1045
17920136,-0.0787,-0.0669,9.8323,0.2884,-0.1167,0.1315
17920303,-0.0774,-0.0603,9.8232,0.2275,-0.1051,0.0730
17920469,-0.0837,-0.0553,9.8315,0.2130,-0.1304,0.0768
17920636,-0.0672,-0.0604,9.8181,0.2817,-0.1239,0.1000
17920803,-0.0828,-0.0566,9.8324,0.1667,-0.1483,0.1134
17920969,-0.0629,-0.0629,9.8392,0.2621,-0.1367,0.0285
17921136,-0.0658,-0.0645,9.8218,0.2571,-0.0910,0.0702
17921303,-0.0866,-0.0634,9.8286,0.2249,-0.0900,0.0883
17921469,-0.0932,-0.0612,9.8287,0.2494,-0.0914,0.0341
17921636,-0.0791,-0.0601,9.8401,0.1959,-0.0658,0.0829
17921803,-0.0779,-0.0652,9.8306,0.2951,-0.1197,0.1115
17921969,-0.0749,-0.0452,9.8235,0.2207,-0.1383,0.0710
17922136,-0.0798,-0.0561,9.8345,0.1579,-0.1002,0.1196
17922303,-0.0747,-0.0450,9.8410,0.2026,-0.0940,0.1017
17922469,-0.0868,-0.0574,9.8252,0.1941,-0.1560,0.0676
17922636,-0.0867,-0.0744,9.8318,0.2633,-0.1162,0.0602
17922803,-0.0866,-0.0646,9.8295,0.2600,-0.1706,0.1101
17922969,-0.0758,-0.0745,9.8352,0.3173,-0.0748,0.0970
17923136,-0.0800,-0.0649,9.8334,0.2298,-0.0897,0.0996
17923303,-0.0721,-0.0618,9.8303,0.2344,-0.1436,0.0127
17923469,-0.0848,-0.0647,9.8307,0.1627,-0.1443,0.0192
17923636,-0.0734,-0.0727,9.8177,0.2384,-0.1157,0.1058
17923803,-0.0856,-0.0586,9.8219,0.2184,-0.1294,0.1441
17923969,-0.0735,-0.0624,9.8220,0.2456,-0.1135,0.1344
17924136,-0.0868,-0.0652,9.8272,0.1438,-0.0889,0.0676
17924303,-0.0797,-0.0609,9.8379,0.2070,-0.1341,0.0447
17924469,-0.0830,-0.0574,9.8274,0.1868,-0.1332,0.1280
17924636,-0.0688,-0.0588,9.8368,0.1644,-0.1651,0.0424
17924803,-0.0850,-0.0603,9.8346,0.2682,-0.1110,0.1394
17924969,-0.0825,-0.0668,9.8293,0.1645,-0.1606,0.0761
17925136,-0.0840,-0.0601,9.8327,0.2224,-0.1736,0.1365
17925303,-0.0855,-0.0541,9.8181,0.2146,-0.0937,0.0288
17925469,-0.0793,-0.0537,9.8187,0.2244,-0.1619,0.1293
17925636,-0.0791,-0.0604,9.8403,0.2944,-0.1144,0.0376
17925803,-0.0770,-0.0632,9.8324,0.2268,-0.1821,0.1344
17925969,-0.0705,-0.0685,9.8386,0.2401,-0.1570,0.0587
17926136,-0.0770,-0.0548,9.8264,0.2781,-0.1667,0.1169
17926303,-0.0789,-0.0497,9.8521,0.2365,-0.2215,0.1168
17926469,-0.0780,-0.0522,9.8333,0.2609,-0.1501,0.1123
17926636,-0.0793,-0.0595,9.8426,0.2288,-0.1368,0.1674
17926803,-0.0820,-0.0589,9.8251,0.2053,-0.1309,0.1690
17926969,-0.0748,-0.0548,9.8260,0.2099,-0.1397,0.0653
17927136,-0.0750,-0.0639,9.8310,0.2088,-0.1629,0.0987
17927303,-0.0860,-0.0605,9.8359,0.2719,-0.1559,0.0519
17927469,-0.0789,-0.0671,9.8448,0.2552,-0.1716,0.1124
17927636,-0.0730,-0.0513,9.8486,0.1839,-0.1328,0.0989
17927803,-0.0804,-0.0614,9.8159,0.2019,-0.1433,0.0236
17927969,-0.0720,-0.0482,9.8425,0.2462,-0.1163,0.1064
17928136,-0.0668,-0.0731,9.8320,0.2449,-0.1671,0.0551
17928303,-0.0856,-0.0645,9.8425,0.1891,-0.1236,0.1181
17928469,-0.0756,-0.0597,9.8289,0.2168,-0.1027,0.0897
17928636,-0.0838,-0.0726,9.8341,0.2833,-0.1244,0.1187
17928803,-0.0727,-0.0599,9.8228,0.2568,-0.0657,0.1349
17928969,-0.0792,-0.0592,9.8324,0.2085,-0.1571,0.1043
17929136,-0.0847,-0.0753,9.8236,0.2049,-0.1109,0.0663
17929303,-0.0912,-0.0645,9.8264,0.2465,-0.1640,0.0830
17929469,-0.0738,-0.0595,9.8054,0.1777,-0.1042,0.0436
17929636,-0.0710,-0.0495,9.8414,0.2384,-0.2160,0.1251
17929803,-0.0785,-0.0542,9.8214,0.2740,-0.0957,0.1050
17929969,-0.0789,-0.0588,9.8378,0.2699,-0.1225,0.1361
17930136,-0.0816,-0.0562,9.8390,0.2704,-0.1658,0.1208
17930303,-0.0754,-0.0581,9.8431,0.2022,-0.1236,0.0737
17930469,-0.0790,-0.0582,9.8301,0.2539,-0.1200,0.0672
17930636,-0.0771,-0.0540,9.8329,0.2217,-0.1801,0.0461
17930803,-0.0794,-0.0617,9.8300,0.1980,-0.1303,0.1469
17930969,-0.0831,-0.0565,9.8281,0.2659,-0.1439,0.0566
17931136,-0.0742,-0.0622,9.8327,0.1072,-0.1593,-0.0233
17931303,-0.0741,-0.0637,9.8280,0.2259,-0.1136,0.1039
17931469,-0.0832,-0.0776,9.8326,0.2445,-0.1400,0.0314
17931636,-0.0747,-0.0601,9.8265,0.2014,-0.1093,0.0754
17931803,-0.0665,-0.0655,9.8403,0.2738,-0.1582,0.0232
17931969,-0.0672,-0.0638,9.8296,0.2127,-0.0815,0.0767
17932136,-0.0812,-0.0598,9.8258,0.2574,-0.1403,0.0591
17932303,-0.0646,-0.0529,9.8105,0.2672,-0.1520,0.0635
