DeviceTag: Xsens DOT0,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:55.933,Â© Movella Technologies B.V. 2005-2022
17880949,-0.2249,-0.0621,9.8461,-0.1660,-0.1470,-0.0286
17881115,-0.2330,-0.0537,9.8570,-0.1790,-0.1982,-0.1298
17881282,-0.2288,-0.0647,9.8460,-0.2019,-0.1644,0.0269
17881449,-0.2342,-0.0725,9.8613,-0.1914,-0.2577,-0.1224
17881615,-0.2181,-0.0621,9.8575,-0.2010,-0.1402,-0.0345
17881782,-0.2405,-0.0677,9.8401,-0.1575,-0.1686,-0.0231
17881949,-0.2350,-0.0516,9.8495,-0.2210,-0.1552,-0.0919
17882115,-0.2261,-0.0496,9.8637,-0.2110,-0.1659,-0.0865
17882282,-0.2194,-0.0670,9.8452,-0.1923,-0.1589,-0.0483
17882449,-0.2318,-0.0691,9.8552,-0.1505,-0.1940,-0.0347
17882615,-0.2160,-0.0603,9.8495,-0.1389,-0.2263,-0.0615
17882782,-0.2333,-0.0628,9.8473,-0.1538,-0.1614,-0.0622
17882949,-0.2387,-0.0493,9.8549,-0.2566,-0.1537,-0.1244
17883115,-0.2490,-0.0696,9.8663,-0.1424,-0.2059,-0.0816
17883282,-0.2355,-0.0578,9.8494,-0.1313,-0.1335,0.0124
17883449,-0.2354,-0.0557,9.8501,-0.1889,-0.1208,-0.1616
17883615,-0.2355,-0.0541,9.8541,-0.2126,-0.1921,-0.0104
17883782,-0.2355,-0.0654,9.8443,-0.1330,-0.1799,-0.0517
17883949,-0.2409,-0.0447,9.8605,-0.1475,-0.1591,-0.0962
17884115,-0.2393,-0.0525,9.8542,-0.1293,-0.1812,-0.0744
17884282,-0.2461,-0.0628,9.8646,-0.1165,-0.1527,-0.0738
17884449,-0.2276,-0.0558,9.8637,-0.2022,-0.1863,-0.0982
17884615,-0.2316,-0.0728,9.8529,-0.1868,-0.1737,-0.0697
17884782,-0.2308,-0.0670,9.8526,-0.1849,-0.1936,-0.0022
17884949,-0.2319,-0.0679,9.8581,-0.1396,-0.1365,-0.0251
17885115,-0.2338,-0.0608,9.8552,-0.1958,-0.1833,-0.0612
17885282,-0.2449,-0.0576,9.8472,-0.1824,-0.1681,-0.0613
17885449,-0.2348,-0.0425,9.8575,-0.0866,-0.1177,-0.0380
17885615,-0.2338,-0.0773,9.8527,-0.1588,-0.1011,-0.0482
17885782,-0.2173,-0.0530,9.8417,-0.1941,-0.1700,-0.1026
17885949,-0.2232,-0.0610,9.8608,-0.1150,-0.1120,-0.0483
17886115,-0.2311,-0.0635,9.8466,-0.1919,-0.1815,-0.0555
17886282,-0.2336,-0.0625,9.8584,-0.1855,-0.1515,-0.0064
17886449,-0.2283,-0.0599,9.8500,-0.1605,-0.1712,-0.0227
17886615,-0.2375,-0.0582,9.8631,-0.1843,-0.0984,-0.0399
17886782,-0.2301,-0.0572,9.8657,-0.2854,-0.1773,-0.0106
17886949,-0.2365,-0.0628,9.8494,-0.2020,-0.1238,-0.0385
17887115,-0.2272,-0.0552,9.8577,-0.1690,-0.1678,-0.0368
17887282,-0.2327,-0.0576,9.8628,-0.1621,-0.1071,-0.0330
17887449,-0.2381,-0.0583,9.8604,-0.1496,-0.0645,0.0006
17887615,-0.2337,-0.0613,9.8571,-0.1729,-0.1648,-0.1840
17887782,-0.2315,-0.0645,9.8468,-0.2438,-0.1251,0.0063
17887949,-0.2371,-0.0682,9.8503,-0.1645,-0.1295,-0.0368
17888115,-0.2459,-0.0576,9.8549,-0.1379,-0.1969,-0.0534
17888282,-0.2370,-0.0577,9.8591,-0.1466,-0.1221,-0.0610
17888449,-0.2327,-0.0612,9.8597,-0.1566,-0.0908,0.0021
17888615,-0.2222,-0.0653,9.8584,-0.2327,-0.2073,-0.0455
17888782,-0.2466,-0.0624,9.8502,-0.2012,-0.1358,-0.0951
17888949,-0.2379,-0.0557,9.8643,-0.1174,-0.2057,-0.0362
17889115,-0.2357,-0.0493,9.8438,-0.1492,-0.1513,-0.0275
17889282,-0.2196,-0.0660,9.8580,-0.1562,-0.1810,-0.0024
17889449,-0.2372,-0.0547,9.8497,-0.1424,-0.1447,-0.0251
17889615,-0.2329,-0.0636,9.8451,-0.1177,-0.1402,-0.0726
17889782,-0.2348,-0.0601,9.8635,-0.1266,-0.1490,0.0269
17889949,-0.2391,-0.0566,9.8580,-0.1941,-0.1427,0.0045
17890115,-0.2369,-0.0597,9.8460,-0.1586,-0.1159,-0.0818
17890282,-0.2467,-0.0566,9.8546,-0.1786,-0.1990,-0.0854
17890449,-0.2382,-0.0632,9.8452,-0.0977,-0.1668,-0.0771
17890615,-0.2436,-0.0529,9.8493,-0.2168,-0.1610,-0.0275
17890782,-0.2262,-0.0718,9.8625,-0.1211,-0.0891,-0.0590
17890949,-0.2401,-0.0588,9.8628,-0.1568,-0.1322,-0.0434
17891115,-0.2300,-0.0563,9.8669,-0.1976,-0.1509,-0.0386
17891282,-0.2279,-0.0588,9.8418,-0.1447,-0.1336,0.0258
17891449,-0.2498,-0.0701,9.8479,-0.1482,-0.1437,-0.0952
17891615,-0.2341,-0.0631,9.8586,-0.1696,-0.2031,-0.0348
17891782,-0.2293,-0.0549,9.8558,-0.2464,-0.1042,-0.0178
17891949,-0.2131,-0.0563,9.8538,-0.1740,-0.1656,-0.0739
17892115,-0.2377,-0.0632,9.8520,-0.1469,-0.1375,-0.0409
17892282,-0.2384,-0.0672,9.8556,-0.1136,-0.1357,-0.0866
17892449,-0.2347,-0.0513,9.8417,-0.1402,-0.1453,0.0016
17892616,-0.2166,-0.0675,9.8532,-0.2051,-0.1548,-0.0844
17892782,-0.2353,-0.0563,9.8556,-0.1863,-0.1418,-0.0502
17892949,-0.2438,-0.0623,9.8602,-0.1482,-0.2138,-0.0313
17893116,-0.2436,-0.0489,9.8570,-0.1807,-0.1273,-0.0609
17893282,-0.2341,-0.0490,9.8479,-0.1750,-0.1381,0.0177
17893449,-0.2277,-0.0690,9.8425,-0.0732,-0.0604,-0.0459
17893616,-0.2321,-0.0632,9.8531,-0.2193,-0.1100,-0.0310
17893782,-0.2315,-0.0586,9.8512,-0.1470,-0.1975,-0.0499
17893949,-0.2212,-0.0579,9.8574,-0.2775,-0.1812,-0.0482
17894116,-0.2303,-0.0747,9.8469,-0.2009,-0.1509,-0.0632
17894282,-0.2360,-0.0443,9.8444,-0.1633,-0.1447,-0.1113
17894449,-0.2225,-0.0589,9.8609,-0.2311,-0.2099,-0.0761
17894616,-0.2282,-0.0619,9.8627,-0.0871,-0.1488,-0.0130
17894782,-0.2404,-0.0769,9.8506,-0.1905,-0.1606,-0.0274
17894949,-0.2397,-0.0562,9.8566,-0.1685,-0.1548,-0.0845
17895116,-0.2291,-0.0579,9.8404,-0.1670,-0.1427,-0.0136
17895282,-0.2411,-0.0534,9.8542,-0.1413,-0.1583,-0.0780
17895449,-0.2316,-0.0609,9.8581,-0.1233,-0.0634,-0.0340
17895616,-0.2252,-0.0604,9.8692,-0.2046,-0.1381,-0.0578
17895782,-0.2446,-0.0716,9.8517,-0.2194,-0.2373,-0.1142
17895949,-0.2519,-0.0691,9.8689,-0.1129,-0.1593,-0.0570
17896116,-0.2315,-0.0714,9.8570,-0.2063,-0.1075,-0.0868
17896282,-0.2447,-0.0628,9.8589,-0.1534,-0.1557,-0.0634
17896449,-0.2354,-0.0629,9.8545,-0.1654,-0.1950,-0.0460
17896616,-0.2366,-0.0547,9.8518,-0.1628,-0.1565,-0.0709
17896782,-0.2186,-0.0691,9.8487,-0.1852,-0.0742,-0.0779
17896949,-0.2386,-0.0643,9.8612,-0.1974,-0.1737,-0.0951
17897116,-0.2506,-0.0547,9.8545,-0.2009,-0.1312,-0.0965
17897282,-0.2339,-0.0547,9.8517,-0.1809,-0.1575,-0.0484
17897449,-0.2264,-0.0559,9.8491,-0.1809,-0.1622,-0.0680
17897616,-0.2323,-0.0540,9.8483,-0.1123,-0.1479,-0.0264
17897782,-0.2382,-0.0628,9.8601,-0.0900,-0.1536,-0.0492
17897949,-0.2200,-0.0537,9.8640,-0.0578,-0.0667,0.0276
17898116,-0.2400,-0.0623,9.8566,-0.1983,-0.1283,-0.0210
17898282,-0.2339,-0.0515,9.8575,-0.1376,-0.1702,-0.0525
17898449,-0.2313,-0.0762,9.8543,-0.1460,-0.1555,0.0310
17898616,-0.2346,-0.0636,9.8467,-0.1329,-0.1402,-0.0725
17898782,-0.2384,-0.0606,9.8472,-0.2102,-0.0925,-0.0007
17898949,-0.2383,-0.0593,9.8654,-0.2173,-0.1217,-0.1251
17899116,-0.2285,-0.0703,9.8539,-0.1498,-0.1725,0.0436
17899282,-0.2352,-0.0532,9.8615,-0.1947,-0.1453,-0.0310
17899449,-0.2337,-0.0696,9.8556,-0.1767,-0.1332,-0.0797
17899616,-0.2276,-0.0625,9.8487,-0.2516,-0.1654,-0.0242
17899782,-0.2242,-0.0649,9.8583,-0.1203,-0.0857,-0.0573
17899949,-0.2369,-0.0649,9.8633,-0.1565,-0.1228,-0.0696
17900116,-0.2403,-0.0541,9.8638,-0.1874,-0.1100,0.0020
17900282,-0.2331,-0.0606,9.8412,-0.1796,-0.1748,-0.0705
17900449,-0.2290,-0.0613,9.8492,-0.2023,-0.2479,-0.0257
17900616,-0.2284,-0.0671,9.8416,-0.1134,-0.1187,-0.0515
17900782,-0.2354,-0.0637,9.8595,-0.1744,-0.1975,-0.0617
17900949,-0.2483,-0.0680,9.8520,-0.1736,-0.2228,-0.0384
17901116,-0.2308,-0.0688,9.8386,-0.1768,-0.0955,-0.0678
17901282,-0.2351,-0.0498,9.8503,-0.1490,-0.1493,-0.0408
17901449,-0.2436,-0.0612,9.8538,-0.2149,-0.1538,-0.1245
17901616,-0.2356,-0.0521,9.8453,-0.1064,-0.1672,-0.0024
17901782,-0.2214,-0.0576,9.8547,-0.1787,-0.1717,-0.0815
17901949,-0.2452,-0.0600,9.8515,-0.1471,-0.1628,0.0130
17902116,-0.2367,-0.0692,9.8458,-0.1201,-0.1357,-0.0470
17902282,-0.2347,-0.0671,9.8394,-0.2691,-0.1898,-0.0712
17902449,-0.2241,-0.0614,9.8527,-0.1040,-0.2009,-0.0789
17902616,-0.2308,-0.0655,9.8473,-0.1580,-0.1299,-0.0433
17902782,-0.2391,-0.0554,9.8583,-0.1028,-0.1643,-0.1104
17902949,-0.2338,-0.0616,9.8506,-0.2099,-0.1068,-0.0526
17903116,-0.2345,-0.0587,9.8478,-0.2480,-0.0857,-0.1018
17903282,-0.2405,-0.0520,9.8508,-0.1400,-0.1279,-0.0886
17903449,-0.2378,-0.0538,9.8488,-0.1501,-0.1862,-0.0757
17903616,-0.2329,-0.0732,9.8544,-0.0950,-0.2099,-0.0194
17903782,-0.2320,-0.0717,9.8495,-0.1857,-0.1518,-0.0651
17903949,-0.2359,-0.0559,9.8673,-0.1716,-0.2066,-0.0169
17904116,-0.2413,-0.0709,9.8514,-0.1429,-0.1958,-0.0838
17904282,-0.2347,-0.0456,9.8522,-0.1913,-0.1149,-0.0989
17904449,-0.2332,-0.0686,9.8519,-0.1271,-0.1447,-0.0379
17904616,-0.2318,-0.0615,9.8461,-0.1758,-0.1639,-0.0634
17904782,-0.2332,-0.0512,9.8709,-0.1780,-0.1980,-0.0697
17904949,-0.2354,-0.0493,9.8422,-0.2108,-0.1910,0.0324
17905116,-0.2272,-0.0617,9.8498,-0.1153,-0.1480,-0.0385
17905282,-0.2373,-0.0649,9.8513,-0.1967,-0.1319,-0.0844
17905449,-0.2326,-0.0608,9.8528,-0.1665,-0.1530,-0.0320
17905616,-0.2295,-0.0603,9.8614,-0.0227,-0.1606,-0.0455
17905782,-0.2296,-0.0643,9.8568,-0.1297,-0.1378,-0.0061
17905949,-0.2417,-0.0641,9.8511,-0.1975,-0.1665,-0.0681
17906116,-0.2206,-0.0645,9.8500,-0.1399,-0.1472,-0.0394
17906282,-0.2365,-0.0590,9.8567,-0.2711,-0.1331,-0.0344
17906449,-0.2403,-0.0591,9.8520,-0.2086,-0.1776,-0.0346
17906616,-0.2290,-0.0571,9.8562,-0.1483,-0.1571,-0.0652
17906782,-0.2317,-0.0478,9.8502,-0.1740,-0.1501,-0.0479
17906949,-0.2324,-0.0637,9.8600,-0.1434,-0.1327,-0.0085
17907116,-0.2186,-0.0614,9.8476,-0.1039,-0.1788,-0.0376
17907282,-0.2264,-0.0635,9.8593,-0.1955,-0.2129,-0.0848
17907449,-0.2415,-0.0707,9.8368,-0.1293,-0.1954,-0.0478
17907616,-0.2337,-0.0474,9.8615,-0.1547,-0.1630,-0.0645
17907782,-0.2340,-0.0550,9.8569,-0.2160,-0.1594,-0.0105
17907949,-0.2343,-0.0504,9.8713,-0.2015,-0.1187,-0.0747
17908116,-0.2392,-0.0602,9.8507,-0.0034,-0.2101,-0.0331
17908282,-0.2302,-0.0625,9.8574,-0.1710,-0.1596,-0.0374
17908449,-0.2243,-0.0592,9.8565,-0.1241,-0.1121,-0.0389
17908616,-0.2238,-0.0716,9.8655,-0.1470,-0.0883,-0.0564
17908782,-0.2415,-0.0624,9.8520,-0.1434,-0.2103,-0.0231
17908949,-0.2238,-0.0571,9.8535,-0.1352,-0.1114,-0.0727
17909116,-0.2233,-0.0574,9.8611,-0.1633,-0.0986,-0.1101
17909283,-0.2270,-0.0680,9.8558,-0.1342,-0.1571,0.0096
17909449,-0.2369,-0.0584,9.8611,-0.1325,-0.1947,0.0017
17909616,-0.2446,-0.0646,9.8481,-0.1250,-0.1193,-0.0885
17909783,-0.2445,-0.0621,9.8531,-0.1801,-0.2349,-0.0076
17909949,-0.2432,-0.0540,9.8616,-0.2028,-0.1808,-0.1086
17910116,-0.2346,-0.0526,9.8586,-0.2026,-0.1169,-0.0850
17910283,-0.2328,-0.0584,9.8600,-0.2314,-0.1064,-0.0537
17910449,-0.2344,-0.0599,9.8565,-0.1579,-0.1509,-0.0879
17910616,-0.2351,-0.0652,9.8637,-0.1462,-0.0627,-0.0392
17910783,-0.2191,-0.0566,9.8564,-0.1780,-0.2224,-0.0505
17910949,-0.2461,-0.0653,9.8560,-0.1435,-0.1622,-0.0645
17911116,-0.2583,-0.0678,9.8547,-0.1553,-0.1995,0.0448
17911283,-0.2216,-0.0570,9.8594,-0.1675,-0.2162,-0.1070
17911449,-0.2365,-0.0591,9.8498,-0.2279,-0.1324,-0.0602
17911616,-0.2191,-0.0628,9.8583,-0.1709,-0.2084,-0.0062
17911783,-0.2381,-0.0643,9.8472,-0.1827,-0.1929,-0.0261
17911949,-0.2350,-0.0557,9.8618,-0.1798,-0.1734,-0.0277
17912116,-0.2267,-0.0535,9.8693,-0.2415,-0.1621,-0.0046
17912283,-0.2247,-0.0673,9.8488,-0.1435,-0.1343,-0.0564
17912449,-0.2454,-0.0703,9.8505,-0.1244,-0.1546,-0.1346
17912616,-0.2310,-0.0521,9.8548,-0.1476,-0.1202,-0.0280
17912783,-0.2310,-0.0605,9.8521,-0.1312,-0.1249,-0.0218
17912949,-0.2336,-0.0638,9.8528,-0.0971,-0.1077,-0.0315
17913116,-0.2235,-0.0601,9.8565,-0.1747,-0.1141,-0.1177
17913283,-0.2184,-0.0469,9.8580,-0.1716,-0.1175,-0.0748
17913449,-0.2290,-0.0726,9.8466,-0.2124,-0.1536,-0.0432
17913616,-0.2529,-0.0698,9.8430,-0.2760,-0.1223,-0.1016
17913783,-0.2351,-0.0556,9.8595,-0.1989,-0.1584,-0.0252
17913949,-0.2349,-0.0647,9.8529,-0.1379,-0.1989,-0.0297
17914116,-0.2269,-0.0524,9.8629,-0.1921,-0.1131,-0.0657
17914283,-0.2367,-0.0514,9.8614,-0.0905,-0.1516,-0.0318
17914449,-0.2265,-0.0623,9.8532,-0.2216,-0.1787,-0.1221
17914616,-0.2378,-0.0571,9.8681,-0.2013,-0.1398,-0.1266
17914783,-0.2443,-0.0620,9.8530,-0.1920,-0.1403,-0.0770
17914949,-0.2153,-0.0681,9.8519,-0.1674,-0.0911,-0.0772
17915116,-0.2354,-0.0512,9.8569,-0.1712,-0.1396,-0.0633
17915283,-0.2296,-0.0643,9.8500,-0.1569,-0.2178,-0.0382
17915449,-0.2283,-0.0624,9.8590,-0.1617,-0.1216,0.0061
17915616,-0.2371,-0.0516,9.8557,-0.1982,-0.1932,-0.1335
17915783,-0.2244,-0.0543,9.8569,-0.1200,-0.1290,-0.1610
17915949,-0.2245,-0.0593,9.8487,-0.2120,-0.0753,-0.0635
17916116,-0.2275,-0.0537,9.8613,-0.1790,-0.1590,-0.0548
17916283,-0.2309,-0.0671,9.8669,-0.1953,-0.0398,0.0660
17916449,-0.2389,-0.0583,9.8671,-0.0982,-0.0775,-0.0648
17916616,-0.2499,-0.0543,9.8571,-0.1018,-0.1189,-0.0692
17916783,-0.2214,-0.0634,9.8611,-0.1996,-0.1294,-0.0468
17916949,-0.2374,-0.0597,9.8572,-0.1756,-0.1356,-0.0726
17917116,-0.2410,-0.0522,9.8650,-0.1690,-0.1561,-0.0590
17917283,-0.2251,-0.0498,9.8444,-0.1582,-0.1633,-0.0459
17917449,-0.2259,-0.0683,9.8504,-0.1622,-0.0914,-0.0605
17917616,-0.2444,-0.0595,9.8528,-0.0754,-0.1405,-0.1116
17917783,-0.2251,-0.0634,9.8652,-0.1468,-0.1087,0.0309
17917949,-0.2396,-0.0607,9.8569,-0.1612,-0.2245,-0.0463
17918116,-0.2420,-0.0495,9.8628,-0.2651,-0.1433,-0.0581
17918283,-0.2341,-0.0582,9.8639,-0.2079,-0.1794,-0.1063
17918449,-0.2370,-0.0493,9.8430,-0.1404,-0.1583,-0.0603
17918616,-0.2307,-0.0609,9.8588,-0.0912,-0.1384,-0.0140
17918783,-0.2370,-0.0618,9.8701,-0.1966,-0.1518,-0.0368
17918949,-0.2397,-0.0625,9.8643,-0.1808,-0.1895,-0.0760
17919116,-0.2377,-0.0620,9.8510,-0.1447,-0.1297,-0.0960
17919283,-0.2314,-0.0593,9.8604,-0.1874,-0.1399,0.0072
17919449,-0.2286,-0.0663,9.8517,-0.1357,-0.2057,-0.0387
17919616,-0.2233,-0.0495,9.8615,-0.2019,-0.1245,-0.0266
17919783,-0.2311,-0.0576,9.8509,-0.1793,-0.1425,-0.0519
17919949,-0.2288,-0.0617,9.8547,-0.0993,-0.1910,0.0112
17920116,-0.2388,-0.0609,9.8574,-0.2024,-0.1944,-0.0997
17920283,-0.2410,-0.0621,9.8539,-0.1754,-0.1234,-0.1224
17920449,-0.2290,-0.0682,9.8686,-0.1985,-0.1369,-0.0738
17920616,-0.2480,-0.0626,9.8533,-0.1216,-0.0409,-0.0046
17920783,-0.2299,-0.0712,9.8469,-0.0590,-0.1513,-0.0309
17920949,-0.2259,-0.0571,9.8661,-0.1909,-0.1650,-0.0419
17921116,-0.2251,-0.0507,9.8566,-0.1742,-0.1696,-0.1133
17921283,-0.2338,-0.0635,9.8597,-0.1209,-0.1584,-0.0922
17921449,-0.2239,-0.0539,9.8608,-0.1768,-0.2053,-0.0201
17921616,-0.2380,-0.0617,9.8617,-0.1507,-0.1097,-0.0220
17921783,-0.2317,-0.0643,9.8498,-0.1748,-0.0860,-0.0508
17921949,-0.2252,-0.0528,9.8595,-0.1514,-0.1863,0.0261
17922116,-0.2483,-0.0601,9.8744,-0.1712,-0.1079,-0.0762
17922283,-0.2208,-0.0678,9.8570,-0.1718,-0.1313,-0.0604
17922449,-0.2263,-0.0464,9.8530,-0.1375,-0.1233,-0.0275
17922616,-0.2218,-0.0527,9.8313,-0.0307,-0.1037,-0.0619
17922783,-0.2386,-0.0493,9.8581,-0.2019,-0.1023,-0.0848
17922949,-0.2340,-0.0630,9.8574,-0.1748,-0.1591,-0.0783
17923116,-0.2384,-0.0506,9.8516,-0.1759,-0.1574,-0.1284
17923283,-0.2400,-0.0545,9.8611,-0.1685,-0.1527,-0.0215
17923449,-0.2432,-0.0557,9.8573,-0.1118,-0.1634,-0.0324
17923616,-0.2285,-0.0620,9.8545,-0.1469,-0.1582,-0.0721
17923783,-0.2295,-0.0682,9.8448,-0.2275,-0.1249,-0.0350
17923949,-0.2324,-0.0626,9.8561,-0.1840,-0.1945,-0.0286
17924116,-0.2266,-0.0552,9.8590,-0.1156,-0.1079,-0.0857
17924283,-0.2311,-0.0553,9.8521,-0.0973,-0.1199,-0.0504
17924449,-0.2293,-0.0720,9.8570,-0.1964,-0.1892,-0.0573
17924616,-0.2369,-0.0590,9.8664,-0.1380,-0.1588,-0.0617
17924783,-0.2421,-0.0650,9.8524,-0.1731,-0.1256,-0.0420
17924949,-0.2311,-0.0634,9.8610,-0.2155,-0.0953,-0.0327
17925116,-0.2313,-0.0638,9.8468,-0.1246,-0.1635,-0.0626
17925283,-0.2406,-0.0568,9.8567,-0.1646,-0.1849,-0.0344
17925449,-0.2301,-0.0594,9.8604,-0.1789,-0.1561,-0.0522
17925616,-0.2365,-0.0431,9.8538,-0.0977,-0.1604,-0.0296
17925783,-0.2401,-0.0574,9.8625,-0.1171,-0.1904,-0.0609
17925950,-0.2384,-0.0571,9.8586,-0.1047,-0.1717,-0.0613
17926116,-0.2339,-0.0626,9.8528,-0.2642,-0.1652,-0.0475
17926283,-0.2220,-0.0584,9.8585,-0.1651,-0.1786,-0.0929
17926450,-0.2327,-0.0578,9.8624,-0.2441,-0.1446,-0.0996
17926616,-0.2337,-0.0628,9.8561,-0.2034,-0.1584,-0.0275
17926783,-0.2260,-0.0542,9.8550,-0.1876,-0.1764,-0.1080
17926950,-0.2408,-0.0643,9.8459,-0.1659,-0.1264,-0.0682
17927116,-0.2286,-0.0552,9.8555,-0.1940,-0.1472,-0.0571
17927283,-0.2373,-0.0648,9.8613,-0.1715,-0.0930,-0.1366
17927450,-0.2381,-0.0642,9.8628,-0.2040,-0.1669,-0.1320
17927616,-0.2338,-0.0554,9.8542,-0.1323,-0.1367,-0.0593
17927783,-0.2358,-0.0505,9.8550,-0.0675,-0.1792,-0.0494
17927950,-0.2396,-0.0574,9.8666,-0.1035,-0.2127,-0.0941
17928116,-0.2408,-0.0612,9.8654,-0.1660,-0.1657,-0.0437
17928283,-0.2440,-0.0643,9.8570,-0.1548,-0.1779,-0.0626
17928450,-0.2249,-0.0461,9.8544,-0.1425,-0.2228,-0.0929
17928616,-0.2162,-0.0552,9.8453,-0.1141,-0.0945,-0.0657
17928783,-0.2352,-0.0521,9.8452,-0.1403,-0.1063,-0.0170
17928950,-0.2350,-0.0588,9.8592,-0.2193,-0.2149,0.0110
17929116,-0.2314,-0.0675,9.8586,-0.2199,-0.0842,-0.0633
17929283,-0.2282,-0.0524,9.8656,-0.2549,-0.1347,-0.0458
17929450,-0.2425,-0.0542,9.8525,-0.2149,-0.1516,-0.0330
17929616,-0.2282,-0.0635,9.8507,-0.1063,-0.1996,-0.0336
17929783,-0.2420,-0.0645,9.8516,-0.2297,-0.1997,-0.0757
17929950,-0.2542,-0.0655,9.8606,-0.1081,-0.1583,-0.0860
17930116,-0.2419,-0.0500,9.8511,-0.1258,-0.0529,-0.0664
17930283,-0.2387,-0.0649,9.8502,-0.1847,-0.1132,-0.0860
17930450,-0.2364,-0.0578,9.8658,-0.2420,-0.0981,-0.0785
17930616,-0.2324,-0.0647,9.8528,-0.1937,-0.1605,-0.0288
17930783,-0.2297,-0.0566,9.8558,-0.1921,-0.1411,-0.0830
17930950,-0.2270,-0.0649,9.8447,-0.1136,-0.0860,-0.0819
17931116,-0.2267,-0.0666,9.8518,-0.0990,-0.0982,-0.0333
17931283,-0.2331,-0.0571,9.8625,-0.1922,-0.1432,-0.0675
17931450,-0.2326,-0.0709,9.8556,-0.1315,-0.0572,0.0179
17931616,-0.2497,-0.0426,9.8577,-0.0479,-0.1733,-0.0484
17931783,-0.2352,-0.0535,9.8554,-0.1723,-0.1379,-0.0571
17931950,-0.2209,-0.0607,9.8366,-0.2398,-0.1809,-0.0736
17932116,-0.2333,-0.0592,9.8627,-0.2359,-0.1839,-0.0329
17932283,-0.2245,-0.0607,9.8455,-0.2250,-0.1765,-0.0996
