DeviceTag: XsensDOT,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:55.622,Â© Movella Technologies B.V. 2005-2022
17932127,-0.0790,-0.0524,9.8030,-0.4595,0.1454,-0.1528
17932293,-0.0753,-0.0475,9.8053,-0.3893,0.1437,-0.1652
17932460,-0.0874,-0.0549,9.8030,-0.4346,0.0560,-0.0946
17932627,-0.0784,-0.0411,9.7943,-0.4489,0.0401,-0.1695
17932793,-0.0841,-0.0431,9.8076,-0.4524,0.0467,-0.1864
17932960,-0.0773,-0.0494,9.7952,-0.4458,0.1015,-0.1656
17933127,-0.0771,-0.0479,9.8129,-0.4988,0.0628,-0.1757
17933293,-0.0793,-0.0589,9.7974,-0.4485,0.0307,-0.1992
17933460,-0.0853,-0.0531,9.8129,-0.3906,0.0740,-0.1248
17933627,-0.0662,-0.0446,9.7909,-0.4326,0.0576,-0.1387
17933793,-0.0711,-0.0476,9.8025,-0.3988,0.1337,-0.1279
17933960,-0.0845,-0.0333,9.7976,-0.4940,0.1258,-0.1287
17934127,-0.0734,-0.0426,9.8013,-0.4035,-0.0274,-0.2014
17934293,-0.0769,-0.0470,9.8089,-0.4566,0.0349,-0.1695
17934460,-0.0743,-0.0416,9.8017,-0.4957,0.0281,-0.1920
17934627,-0.0938,-0.0461,9.8138,-0.3871,0.0732,-0.1947
17934793,-0.0761,-0.0469,9.8017,-0.4412,0.0983,-0.1274
17934960,-0.0702,-0.0406,9.7946,-0.4029,-0.0036,-0.1686
17935127,-0.0668,-0.0569,9.7941,-0.4056,0.1412,-0.1570
17935293,-0.0783,-0.0530,9.7949,-0.4487,0.1516,-0.1346
17935460,-0.0939,-0.0454,9.8114,-0.4639,0.0301,-0.1434
17935627,-0.0709,-0.0554,9.8175,-0.4988,0.1212,-0.1571
17935793,-0.0691,-0.0564,9.8164,-0.4435,0.1045,-0.1284
17935960,-0.0996,-0.0434,9.8148,-0.4801,0.0466,-0.1270
17936127,-0.0781,-0.0478,9.8097,-0.4486,0.0904,-0.1776
17936293,-0.0720,-0.0340,9.8102,-0.4667,0.0486,-0.1728
17936460,-0.0789,-0.0558,9.8047,-0.4595,-0.0028,-0.0853
17936627,-0.0798,-0.0457,9.8249,-0.5052,0.0112,-0.1123
17936793,-0.0838,-0.0512,9.8140,-0.4434,-0.0217,-0.1461
17936960,-0.0689,-0.0458,9.7970,-0.5380,0.0024,-0.1222
17937127,-0.0871,-0.0482,9.8070,-0.5557,0.0204,-0.1872
17937293,-0.0735,-0.0520,9.8077,-0.4098,0.0696,-0.1520
17937460,-0.0838,-0.0414,9.8122,-0.3542,0.0535,-0.1267
17937627,-0.0760,-0.0480,9.8213,-0.4469,0.0400,-0.1177
17937793,-0.0813,-0.0575,9.8034,-0.4623,0.0686,-0.1260
17937960,-0.0866,-0.0537,9.8207,-0.4687,0.0336,-0.1229
17938127,-0.0695,-0.0435,9.8103,-0.5081,0.1065,-0.1770
17938293,-0.0801,-0.0425,9.8075,-0.4881,0.0733,-0.1409
17938460,-0.0813,-0.0554,9.8116,-0.5020,0.0814,-0.1412
17938627,-0.0837,-0.0496,9.8058,-0.5145,0.0928,-0.0707
17938793,-0.0730,-0.0493,9.8101,-0.4898,0.1037,-0.1712
17938960,-0.0779,-0.0437,9.8095,-0.4395,0.1018,-0.1070
17939127,-0.0845,-0.0507,9.8055,-0.4495,0.1266,-0.1373
17939293,-0.0821,-0.0447,9.8190,-0.4283,0.0988,-0.1419
17939460,-0.0887,-0.0526,9.8166,-0.4334,0.0209,-0.1477
17939627,-0.0731,-0.0609,9.7972,-0.5244,0.0754,-0.1908
17939793,-0.0785,-0.0450,9.8165,-0.4425,0.0982,-0.1512
17939960,-0.0866,-0.0427,9.8008,-0.4753,0.0349,-0.1391
17940127,-0.0800,-0.0466,9.8101,-0.4030,0.0816,-0.1477
17940293,-0.0918,-0.0559,9.7983,-0.3894,0.0646,-0.1449
17940460,-0.0770,-0.0422,9.7987,-0.4945,0.0398,-0.1695
17940627,-0.0769,-0.0375,9.8095,-0.4257,0.0301,-0.1982
17940793,-0.0799,-0.0449,9.8131,-0.4150,0.0345,-0.1631
17940960,-0.0799,-0.0460,9.8071,-0.3777,0.0612,-0.1383
17941127,-0.0662,-0.0530,9.8032,-0.4663,0.1105,-0.0825
17941293,-0.0874,-0.0509,9.8134,-0.4263,0.0521,-0.1280
17941460,-0.0791,-0.0538,9.8061,-0.4001,0.0832,-0.1208
17941627,-0.0803,-0.0603,9.7999,-0.4128,0.0899,-0.1574
17941793,-0.0817,-0.0425,9.8250,-0.4347,0.0301,-0.1459
17941960,-0.0887,-0.0472,9.8127,-0.4112,0.0689,-0.1617
17942127,-0.0756,-0.0530,9.8026,-0.4483,-0.0083,-0.1363
17942293,-0.0652,-0.0386,9.8041,-0.4183,0.1070,-0.1607
17942460,-0.0660,-0.0498,9.8079,-0.4637,0.0914,-0.1741
17942627,-0.0819,-0.0469,9.8043,-0.3956,0.0243,-0.1572
17942793,-0.0843,-0.0480,9.8102,-0.4715,0.0794,-0.2205
17942960,-0.0642,-0.0601,9.8074,-0.3860,0.0721,-0.1199
17943127,-0.0738,-0.0437,9.7991,-0.4402,0.0977,-0.1453
17943293,-0.0873,-0.0370,9.8166,-0.4524,0.0916,-0.1780
17943460,-0.0692,-0.0428,9.8062,-0.4646,0.1039,-0.2517
17943627,-0.0848,-0.0380,9.8095,-0.3741,0.0179,-0.1008
17943793,-0.0866,-0.0370,9.8117,-0.4102,0.1103,-0.2016
17943960,-0.0775,-0.0497,9.8086,-0.4103,0.0375,-0.1709
17944127,-0.0908,-0.0503,9.8109,-0.4423,0.1564,-0.1269
17944293,-0.0740,-0.0524,9.8049,-0.4329,0.1121,-0.1847
17944460,-0.0706,-0.0500,9.7978,-0.4148,0.0953,-0.1573
17944627,-0.0751,-0.0515,9.8124,-0.4019,0.0330,-0.1490
17944793,-0.0724,-0.0560,9.8013,-0.4525,0.0439,-0.2224
17944960,-0.0824,-0.0425,9.8046,-0.4575,0.0665,-0.1784
17945127,-0.0793,-0.0379,9.8095,-0.3894,0.1067,-0.2085
17945293,-0.0932,-0.0486,9.8084,-0.4586,0.0549,-0.1310
17945460,-0.0762,-0.0460,9.7972,-0.4861,0.0271,-0.1520
17945627,-0.0779,-0.0450,9.8117,-0.4378,0.0541,-0.0863
17945793,-0.0767,-0.0481,9.7884,-0.4359,0.0830,-0.1542
17945960,-0.0814,-0.0613,9.8083,-0.4329,0.0729,-0.1526
17946127,-0.0830,-0.0459,9.8024,-0.4790,0.0496,-0.2152
17946293,-0.0714,-0.0460,9.8018,-0.3302,0.1206,-0.1756
17946460,-0.0782,-0.0530,9.8123,-0.4147,0.0626,-0.1609
17946627,-0.0888,-0.0487,9.7966,-0.4375,0.0522,-0.1509
17946793,-0.0783,-0.0583,9.8054,-0.4368,0.0432,-0.1675
17946960,-0.0880,-0.0465,9.8092,-0.5171,0.0360,-0.1796
17947127,-0.0820,-0.0606,9.8059,-0.5057,0.0222,-0.1374
17947293,-0.0687,-0.0475,9.8051,-0.4325,0.0908,-0.1667
17947460,-0.0794,-0.0475,9.8060,-0.3894,0.0355,-0.1494
17947627,-0.0890,-0.0554,9.8144,-0.4235,0.0397,-0.1531
17947793,-0.0758,-0.0512,9.8066,-0.3746,0.0837,-0.1677
17947960,-0.0834,-0.0524,9.8104,-0.4195,0.0856,-0.1330
17948127,-0.0803,-0.0484,9.8166,-0.4636,0.0600,-0.1573
17948293,-0.0779,-0.0520,9.8088,-0.4362,0.0284,-0.1191
17948460,-0.0847,-0.0515,9.8072,-0.3864,0.0835,-0.1221
17948627,-0.0771,-0.0402,9.8060,-0.4633,0.0708,-0.1257
17948794,-0.0676,-0.0448,9.8273,-0.4056,0.0477,-0.1906
17948960,-0.0802,-0.0356,9.7978,-0.3796,0.0436,-0.1691
17949127,-0.0905,-0.0683,9.8035,-0.4350,0.0180,-0.1076
17949294,-0.0700,-0.0538,9.8073,-0.4403,0.0794,-0.0991
17949460,-0.0745,-0.0572,9.8191,-0.4244,0.0446,-0.1233
17949627,-0.0884,-0.0389,9.8172,-0.4423,0.0860,-0.1517
17949794,-0.0907,-0.0481,9.8172,-0.3950,0.0573,-0.1704
17949960,-0.0860,-0.0529,9.8041,-0.4061,0.0594,-0.2267
17950127,-0.0706,-0.0569,9.8018,-0.4263,0.0580,-0.1754
17950294,-0.0856,-0.0536,9.7979,-0.5386,0.1420,-0.1292
17950460,-0.0949,-0.0476,9.7979,-0.4279,0.0970,-0.1571
17950627,-0.0774,-0.0662,9.8082,-0.5090,0.1025,-0.0828
17950794,-0.0747,-0.0597,9.8125,-0.3594,0.0618,-0.1775
17950960,-0.0812,-0.0494,9.7881,-0.3981,0.1096,-0.1115
17951127,-0.0748,-0.0531,9.8111,-0.3726,0.1265,-0.1649
17951294,-0.0853,-0.0514,9.8162,-0.4323,0.0553,-0.1220
17951460,-0.0906,-0.0418,9.8010,-0.4682,0.0295,-0.1057
17951627,-0.0730,-0.0513,9.8101,-0.4308,0.0501,-0.1593
17951794,-0.0868,-0.0500,9.8119,-0.4696,0.0654,-0.1558
17951960,-0.0555,-0.0363,9.8064,-0.3802,0.1187,-0.1452
17952127,-0.0779,-0.0396,9.8012,-0.3522,0.0959,-0.1313
17952294,-0.0789,-0.0438,9.7934,-0.4662,0.1166,-0.1587
17952460,-0.0680,-0.0497,9.8012,-0.5245,0.0728,-0.1664
17952627,-0.0893,-0.0615,9.7976,-0.5049,0.0878,-0.0857
17952794,-0.0836,-0.0532,9.8103,-0.3937,0.0749,-0.1784
17952960,-0.0777,-0.0509,9.8253,-0.4697,0.0456,-0.1913
17953127,-0.0895,-0.0288,9.8008,-0.4907,0.0197,-0.1575
17953294,-0.0747,-0.0459,9.8037,-0.3723,0.0110,-0.1274
17953460,-0.0938,-0.0461,9.7968,-0.4561,0.0538,-0.1743
17953627,-0.0858,-0.0514,9.8035,-0.3661,0.1225,-0.1707
17953794,-0.0612,-0.0584,9.8152,-0.4401,0.1426,-0.1866
17953960,-0.0689,-0.0609,9.8151,-0.4042,0.0944,-0.2326
17954127,-0.0784,-0.0508,9.8149,-0.3845,0.0822,-0.2243
17954294,-0.0815,-0.0534,9.8047,-0.5148,0.0790,-0.1945
17954460,-0.0763,-0.0356,9.8126,-0.4319,0.0133,-0.1248
17954627,-0.0824,-0.0478,9.8127,-0.4399,0.0437,-0.1611
17954794,-0.0766,-0.0431,9.7959,-0.4050,0.1183,-0.1590
17954960,-0.0771,-0.0488,9.8091,-0.4338,0.0262,-0.1563
17955127,-0.0759,-0.0418,9.8014,-0.4558,-0.0321,-0.1124
17955294,-0.0707,-0.0485,9.8105,-0.4740,0.0668,-0.1604
17955460,-0.0907,-0.0395,9.8079,-0.3291,0.1193,-0.1466
17955627,-0.0938,-0.0458,9.8013,-0.5072,0.0711,-0.1695
17955794,-0.0800,-0.0535,9.8228,-0.3981,0.0470,-0.0930
17955960,-0.0885,-0.0559,9.7959,-0.4320,0.0924,-0.1188
17956127,-0.0804,-0.0552,9.8114,-0.4600,0.0834,-0.1367
17956294,-0.0775,-0.0461,9.8053,-0.5080,0.0629,-0.1833
17956460,-0.0811,-0.0512,9.8059,-0.4132,0.0590,-0.1861
17956627,-0.0876,-0.0423,9.8095,-0.4286,0.0543,-0.1345
17956794,-0.0746,-0.0559,9.8077,-0.4455,0.0759,-0.1602
17956960,-0.0611,-0.0579,9.8140,-0.4135,0.0635,-0.1497
17957127,-0.0715,-0.0512,9.7999,-0.4269,0.0926,-0.1160
17957294,-0.0731,-0.0522,9.8106,-0.4467,0.0766,-0.1907
17957460,-0.0761,-0.0446,9.8068,-0.3985,0.1359,-0.1306
17957627,-0.0709,-0.0554,9.8147,-0.3864,0.0368,-0.1330
17957794,-0.0844,-0.0459,9.8071,-0.4573,0.0722,-0.1734
17957960,-0.0753,-0.0367,9.8093,-0.4478,0.1115,-0.1146
17958127,-0.0806,-0.0487,9.8066,-0.3892,0.1203,-0.1406
17958294,-0.0695,-0.0470,9.8186,-0.4663,0.0086,-0.0974
17958460,-0.0689,-0.0509,9.8091,-0.4497,0.0405,-0.1105
17958627,-0.0817,-0.0500,9.8066,-0.4762,0.0053,-0.1577
17958794,-0.0787,-0.0332,9.8043,-0.4812,0.1419,-0.1105
17958960,-0.0795,-0.0450,9.8087,-0.4798,0.1130,-0.1261
17959127,-0.0896,-0.0315,9.8163,-0.4721,0.0680,-0.1594
17959294,-0.0809,-0.0243,9.8126,-0.4916,0.0758,-0.2026
17959460,-0.0772,-0.0501,9.8206,-0.4022,0.0494,-0.2457
17959627,-0.0813,-0.0533,9.8153,-0.3977,0.0177,-0.1401
17959794,-0.0783,-0.0458,9.8133,-0.5193,0.0164,-0.1171
17959960,-0.0870,-0.0433,9.8156,-0.4375,0.0783,-0.1648
17960127,-0.0773,-0.0438,9.8065,-0.4329,0.0716,-0.1382
17960294,-0.0913,-0.0399,9.8114,-0.4524,0.0314,-0.1582
17960460,-0.0790,-0.0498,9.8143,-0.4148,0.0594,-0.1531
17960627,-0.0744,-0.0404,9.8057,-0.4583,0.1186,-0.1670
17960794,-0.0789,-0.0482,9.8164,-0.4381,0.0145,-0.1708
17960960,-0.0713,-0.0465,9.8153,-0.4578,0.0256,-0.1435
17961127,-0.0756,-0.0575,9.8154,-0.4363,0.0133,-0.1329
17961294,-0.0728,-0.0360,9.8209,-0.4303,0.0589,-0.1327
17961460,-0.0832,-0.0438,9.8101,-0.4147,0.0591,-0.1876
17961627,-0.0818,-0.0376,9.8173,-0.3816,0.0422,-0.1239
17961794,-0.0761,-0.0393,9.8155,-0.4317,0.0255,-0.1728
17961960,-0.0949,-0.0414,9.7978,-0.4496,0.0218,-0.1169
17962127,-0.0736,-0.0541,9.8041,-0.3985,0.0710,-0.1292
17962294,-0.0785,-0.0311,9.8069,-0.4665,0.1010,-0.1675
17962460,-0.0728,-0.0492,9.7968,-0.3943,0.0557,-0.2153
17962627,-0.0820,-0.0558,9.8203,-0.3905,0.0574,-0.1062
17962794,-0.0826,-0.0583,9.8130,-0.4843,0.0406,-0.1971
17962960,-0.0954,-0.0439,9.8065,-0.4160,0.0360,-0.1776
17963127,-0.0763,-0.0478,9.8217,-0.4356,0.0771,-0.1763
17963294,-0.0801,-0.0479,9.8065,-0.4683,0.0862,-0.1276
17963460,-0.0848,-0.0342,9.8052,-0.3961,0.0232,-0.1726
17963627,-0.0778,-0.0466,9.8115,-0.4968,0.0786,-0.1576
17963794,-0.0883,-0.0491,9.7937,-0.4478,0.0649,-0.1774
17963960,-0.0837,-0.0489,9.8029,-0.3773,0.0888,-0.1053
17964127,-0.0886,-0.0427,9.8238,-0.4829,0.0848,-0.1226
17964294,-0.0653,-0.0616,9.7914,-0.3944,0.0482,-0.1290
17964460,-0.0897,-0.0344,9.8103,-0.4574,0.0300,-0.0881
17964627,-0.0762,-0.0522,9.8084,-0.4747,0.1149,-0.1007
17964794,-0.0920,-0.0477,9.8103,-0.4215,0.1047,-0.1462
17964960,-0.0779,-0.0502,9.8048,-0.5241,0.0781,-0.1782
17965127,-0.0799,-0.0551,9.8014,-0.5008,0.0769,-0.1527
17965294,-0.0807,-0.0524,9.8128,-0.4209,0.0631,-0.1039
17965461,-0.0754,-0.0526,9.8171,-0.4088,0.0542,-0.1343
17965627,-0.0718,-0.0497,9.8037,-0.4135,0.0897,-0.1589
17965794,-0.0712,-0.0385,9.8044,-0.5235,0.0372,-0.1101
17965961,-0.0825,-0.0415,9.7945,-0.5124,0.0296,-0.1540
17966127,-0.0772,-0.0405,9.8149,-0.4817,0.0452,-0.1292
17966294,-0.0783,-0.0530,9.8094,-0.4607,0.0919,-0.1967
17966461,-0.0825,-0.0466,9.7949,-0.3908,0.0617,-0.1320
17966627,-0.0754,-0.0470,9.7942,-0.4594,0.0221,-0.1327
17966794,-0.0885,-0.0483,9.8077,-0.4083,0.0757,-0.0837
17966961,-0.0754,-0.0529,9.8059,-0.3873,0.0512,-0.1027
17967127,-0.0775,-0.0390,9.8094,-0.4591,0.0985,-0.1323
17967294,-0.0957,-0.0551,9.8105,-0.3908,0.0813,-0.0925
17967461,-0.0826,-0.0467,9.8067,-0.3838,0.0786,-0.1779
17967627,-0.0634,-0.0482,9.8225,-0.3540,0.1437,-0.0788
17967794,-0.0716,-0.0528,9.7958,-0.4307,0.1133,-0.1533
17967961,-0.0785,-0.0459,9.8069,-0.4650,0.1067,-0.1688
17968127,-0.0969,-0.0603,9.8090,-0.4496,0.0476,-0.1806
17968294,-0.0798,-0.0475,9.8175,-0.3723,0.0964,-0.1405
17968461,-0.0701,-0.0497,9.8020,-0.4298,0.0748,-0.1808
17968627,-0.0854,-0.0411,9.8127,-0.4659,0.0874,-0.1593
17968794,-0.0718,-0.0467,9.8009,-0.4030,0.0712,-0.1443
17968961,-0.0720,-0.0531,9.7989,-0.4273,0.0921,-0.1253
17969127,-0.0683,-0.0449,9.8126,-0.4783,0.1039,-0.1490
17969294,-0.0756,-0.0400,9.8189,-0.4252,0.0244,-0.0916
17969461,-0.0824,-0.0437,9.7952,-0.4335,0.0650,-0.1479
17969627,-0.0818,-0.0433,9.8015,-0.4223,0.1106,-0.1543
17969794,-0.0632,-0.0547,9.8147,-0.4455,0.1121,-0.0627
17969961,-0.0845,-0.0443,9.8061,-0.4652,0.0389,-0.1574
17970127,-0.0727,-0.0366,9.8120,-0.4297,0.0943,-0.1828
17970294,-0.0804,-0.0634,9.8038,-0.4153,0.0609,-0.1452
17970461,-0.0795,-0.0598,9.8125,-0.4025,0.1706,-0.1085
17970627,-0.0778,-0.0527,9.8084,-0.4545,-0.0322,-0.0807
17970794,-0.0831,-0.0421,9.8042,-0.4781,0.0532,-0.1409
17970961,-0.0735,-0.0474,9.8036,-0.4193,0.0448,-0.1563
17971127,-0.0846,-0.0342,9.8010,-0.4798,0.0837,-0.1675
17971294,-0.0781,-0.0521,9.8073,-0.4340,0.1007,-0.0819
17971461,-0.0719,-0.0518,9.8038,-0.4264,0.0342,-0.1371
17971627,-0.0861,-0.0391,9.8149,-0.4437,0.0146,-0.1322
17971794,-0.0771,-0.0652,9.8029,-0.3951,0.0711,-0.2342
17971961,-0.0894,-0.0495,9.8059,-0.4089,0.0863,-0.1611
17972127,-0.0772,-0.0392,9.8024,-0.4472,0.1337,-0.0948
17972294,-0.0757,-0.0404,9.8102,-0.4482,0.1255,-0.1127
17972461,-0.0743,-0.0415,9.8134,-0.4835,0.0253,-0.1240
17972627,-0.0710,-0.0549,9.8080,-0.3753,0.0590,-0.2156
17972794,-0.0827,-0.0634,9.8087,-0.3837,-0.0065,-0.1260
17972961,-0.0655,-0.0427,9.8261,-0.4336,0.1111,-0.1113
17973127,-0.0876,-0.0484,9.8037,-0.4217,0.0516,-0.1374
17973294,-0.0752,-0.0462,9.8041,-0.4569,0.0798,-0.1407
17973461,-0.0848,-0.0449,9.7935,-0.4532,0.0774,-0.1423
17973627,-0.0722,-0.0478,9.8083,-0.5123,0.0711,-0.1538
17973794,-0.0798,-0.0359,9.8066,-0.3878,0.0939,-0.0952
17973961,-0.0777,-0.0395,9.8049,-0.4819,-0.0112,-0.1450
17974127,-0.0654,-0.0362,9.8173,-0.5067,0.0438,-0.1254
17974294,-0.0743,-0.0474,9.8014,-0.4997,0.0405,-0.1889
17974461,-0.0853,-0.0408,9.8104,-0.4303,0.0283,-0.1937
17974627,-0.0754,-0.0528,9.8135,-0.4015,0.0398,-0.1709
17974794,-0.0819,-0.0440,9.8124,-0.4378,-0.0430,-0.1584
17974961,-0.0878,-0.0468,9.8063,-0.4877,0.1219,-0.1376
17975127,-0.0804,-0.0546,9.8179,-0.4402,0.0546,-0.2088
17975294,-0.0960,-0.0494,9.7969,-0.4252,0.0558,-0.1538
17975461,-0.0868,-0.0546,9.8062,-0.3355,0.0609,-0.1158
17975627,-0.0737,-0.0472,9.8162,-0.3840,0.1211,-0.1823
17975794,-0.0858,-0.0433,9.8040,-0.4531,0.0257,-0.0986
17975961,-0.0807,-0.0349,9.8134,-0.4013,0.0970,-0.1251
17976127,-0.0741,-0.0380,9.7906,-0.4202,0.0200,-0.2366
17976294,-0.0682,-0.0552,9.8071,-0.4309,0.0044,-0.1272
17976461,-0.0703,-0.0522,9.8023,-0.4568,0.1056,-0.1389
17976627,-0.0785,-0.0511,9.8036,-0.4301,0.0722,-0.1164
17976794,-0.0705,-0.0437,9.8080,-0.4123,0.0809,-0.1741
17976961,-0.0646,-0.0474,9.8031,-0.4488,0.1439,-0.1925
17977127,-0.0761,-0.0519,9.8141,-0.4391,0.1043,-0.1164
17977294,-0.0752,-0.0443,9.8111,-0.5115,-0.0014,-0.1675
17977461,-0.0829,-0.0531,9.8013,-0.4235,0.0841,-0.0984
17977627,-0.0855,-0.0477,9.8125,-0.4332,0.0928,-0.1417
17977794,-0.0822,-0.0419,9.8066,-0.4198,0.0589,-0.1588
17977961,-0.0732,-0.0431,9.8089,-0.4497,0.0297,-0.1842
17978127,-0.0839,-0.0498,9.8176,-0.5065,0.0696,-0.1864
17978294,-0.0734,-0.0493,9.8156,-0.4987,0.1089,-0.1832
17978461,-0.0715,-0.0500,9.7997,-0.3566,-0.0063,-0.0876
17978627,-0.0768,-0.0456,9.8125,-0.3656,0.0360,-0.1234
17978794,-0.0782,-0.0452,9.8091,-0.5543,0.1517,-0.1559
17978961,-0.0823,-0.0513,9.8041,-0.4237,0.0815,-0.1339
17979127,-0.0725,-0.0415,9.8076,-0.3874,0.0200,-0.1629
17979294,-0.0771,-0.0379,9.8089,-0.4535,0.0699,-0.1438
17979461,-0.0812,-0.0473,9.8009,-0.3554,0.0411,-0.1692
17979627,-0.0828,-0.0642,9.7941,-0.4128,0.0843,-0.1628
17979794,-0.0754,-0.0460,9.8013,-0.4662,-0.0117,-0.1333
17979961,-0.0837,-0.0545,9.8193,-0.4619,0.1017,-0.1139
17980127,-0.0782,-0.0514,9.8181,-0.4267,-0.0084,-0.1165
17980294,-0.0804,-0.0540,9.8136,-0.3897,0.0634,-0.0933
17980461,-0.0782,-0.0540,9.8108,-0.4325,0.0572,-0.1109
17980627,-0.0792,-0.0505,9.8081,-0.4653,0.0287,-0.2513
17980794,-0.0839,-0.0474,9.8027,-0.4379,0.0129,-0.1665
17980961,-0.0798,-0.0445,9.8152,-0.4454,0.0606,-0.1268
17981127,-0.0911,-0.0415,9.8154,-0.4632,0.0492,-0.1734
17981294,-0.0754,-0.0669,9.7962,-0.3957,0.1073,-0.0949
17981461,-0.0748,-0.0435,9.8179,-0.4653,0.0638,-0.2090
17981627,-0.0799,-0.0409,9.8118,-0.4518,0.0423,-0.1352
17981794,-0.0658,-0.0470,9.8020,-0.4316,0.0951,-0.0945
17981961,-0.0655,-0.0500,9.8079,-0.4558,0.0548,-0.1417
17982128,-0.0811,-0.0446,9.8157,-0.3851,0.1032,-0.1532
17982294,-0.0779,-0.0381,9.8050,-0.3964,0.0315,-0.0991
17982461,-0.0814,-0.0446,9.8075,-0.3904,0.0512,-0.1695
17982628,-0.0785,-0.0536,9.8104,-0.4075,0.1077,-0.1253
17982794,-0.0704,-0.0611,9.8105,-0.4622,0.0802,-0.1189
17982961,-0.0912,-0.0505,9.8030,-0.3953,0.0783,-0.0980
17983128,-0.0796,-0.0446,9.8035,-0.4092,0.0547,-0.1587
17983294,-0.0827,-0.0508,9.8201,-0.4051,0.0528,-0.0930
17983461,-0.0815,-0.0434,9.8160,-0.4317,0.0941,-0.1400
17983628,-0.0818,-0.0524,9.8118,-0.4592,0.0432,-0.1116
17983794,-0.0874,-0.0452,9.7984,-0.4180,0.0258,-0.1477
17983961,-0.0738,-0.0488,9.7973,-0.4719,0.0695,-0.1736
17984128,-0.1016,-0.0550,9.8060,-0.3915,0.0554,-0.1731
17984294,-0.0703,-0.0463,9.8021,-0.4452,0.0404,-0.0874
17984461,-0.0682,-0.0435,9.8113,-0.4069,0.0789,-0.0620
17984628,-0.0716,-0.0405,9.8213,-0.4765,0.0687,-0.2074
17984794,-0.0840,-0.0451,9.8181,-0.3961,0.1069,-0.1748
17984961,-0.0794,-0.0537,9.8096,-0.5029,0.1565,-0.1604
17985128
17985294
