DeviceTag: Xsens DOT1,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:55.838,Â© Movella Technologies B.V. 2005-2022
17932456,-0.2816,0.0750,9.8588,-0.2325,0.4042,-0.3230
17932623,-0.2855,0.0844,9.8573,-0.2677,0.3665,-0.3234
17932790,-0.2869,0.0676,9.8497,-0.2120,0.4260,-0.4423
17932956,-0.2897,0.0735,9.8620,-0.1777,0.3640,-0.3893
17933123,-0.2750,0.0786,9.8615,-0.1590,0.3802,-0.4100
17933290,-0.2872,0.0637,9.8492,-0.2534,0.2860,-0.3383
17933456,-0.2809,0.0572,9.8573,-0.2952,0.3640,-0.3780
17933623,-0.2906,0.0707,9.8531,-0.2759,0.3414,-0.3658
17933790,-0.2820,0.0731,9.8574,-0.1949,0.3296,-0.3529
17933956,-0.2862,0.0735,9.8693,-0.1693,0.3653,-0.3629
17934123,-0.2784,0.0755,9.8728,-0.2179,0.4109,-0.3964
17934290,-0.2826,0.0706,9.8418,-0.1972,0.3629,-0.3034
17934456,-0.2844,0.0804,9.8581,-0.1836,0.3638,-0.3224
17934623,-0.2831,0.0624,9.8642,-0.1588,0.2874,-0.4305
17934790,-0.2906,0.0604,9.8429,-0.1890,0.3838,-0.4016
17934956,-0.2856,0.0748,9.8591,-0.2284,0.3779,-0.3737
17935123,-0.2880,0.0743,9.8538,-0.2656,0.3170,-0.2942
17935290,-0.2937,0.0965,9.8646,-0.1663,0.3641,-0.3010
17935456,-0.2876,0.0896,9.8411,-0.1979,0.3763,-0.3757
17935623,-0.2919,0.0821,9.8671,-0.1037,0.3626,-0.3820
17935790,-0.2892,0.0729,9.8491,-0.2058,0.3193,-0.3435
17935956,-0.2904,0.0747,9.8496,-0.2350,0.2970,-0.3476
17936123,-0.2884,0.0673,9.8559,-0.2432,0.3321,-0.3736
17936290,-0.2925,0.0795,9.8485,-0.1385,0.3041,-0.3672
17936456,-0.2907,0.0747,9.8553,-0.2218,0.3295,-0.3808
17936623,-0.2855,0.0745,9.8616,-0.3098,0.3549,-0.3755
17936790,-0.2844,0.0704,9.8577,-0.2154,0.3159,-0.2946
17936956,-0.2985,0.0723,9.8606,-0.2520,0.3836,-0.3810
17937123,-0.2881,0.0698,9.8510,-0.2358,0.4111,-0.3054
17937290,-0.2931,0.0834,9.8527,-0.1920,0.3931,-0.2995
17937456,-0.2806,0.0695,9.8544,-0.1869,0.4297,-0.3679
17937623,-0.2894,0.0727,9.8551,-0.1605,0.3828,-0.3261
17937790,-0.2837,0.0759,9.8520,-0.2257,0.2950,-0.3921
17937956,-0.2865,0.0719,9.8618,-0.2718,0.3627,-0.3790
17938123,-0.2881,0.0781,9.8601,-0.2073,0.3836,-0.3313
17938290,-0.2861,0.0868,9.8447,-0.2113,0.4120,-0.4065
17938456,-0.2858,0.0696,9.8471,-0.2200,0.3837,-0.3218
17938623,-0.2864,0.0743,9.8598,-0.1935,0.3507,-0.3420
17938790,-0.2863,0.0696,9.8557,-0.2051,0.3678,-0.3346
17938956,-0.2933,0.0835,9.8660,-0.2255,0.3617,-0.3784
17939123,-0.2843,0.0786,9.8608,-0.1393,0.3355,-0.3763
17939290,-0.2836,0.0823,9.8648,-0.2426,0.3414,-0.3412
17939456,-0.2863,0.0792,9.8720,-0.1354,0.3893,-0.4021
17939623,-0.2873,0.0607,9.8606,-0.1930,0.3683,-0.3691
17939790,-0.2838,0.0829,9.8557,-0.2845,0.3419,-0.3472
17939956,-0.2822,0.0746,9.8487,-0.2854,0.3652,-0.3803
17940123,-0.2853,0.0784,9.8639,-0.2157,0.4021,-0.3513
17940290,-0.2927,0.0795,9.8566,-0.2589,0.3882,-0.3537
17940456,-0.2854,0.0804,9.8725,-0.2682,0.3445,-0.4122
17940623,-0.2924,0.0828,9.8294,-0.2289,0.3120,-0.3366
17940790,-0.2932,0.0831,9.8554,-0.2089,0.3860,-0.3759
17940956,-0.2843,0.0886,9.8719,-0.1926,0.2987,-0.3445
17941123,-0.2821,0.0812,9.8535,-0.1259,0.2786,-0.3697
17941290,-0.2867,0.0724,9.8523,-0.1611,0.3394,-0.4092
17941456,-0.2909,0.0748,9.8622,-0.2024,0.3227,-0.3333
17941623,-0.2907,0.0697,9.8493,-0.1815,0.4052,-0.3608
17941790,-0.2810,0.0766,9.8470,-0.2723,0.3370,-0.3945
17941956,-0.2866,0.0821,9.8514,-0.2136,0.2932,-0.2999
17942123,-0.2949,0.0760,9.8516,-0.1861,0.3349,-0.3235
17942290,-0.2779,0.0687,9.8464,-0.2183,0.3371,-0.3507
17942456,-0.2762,0.0691,9.8585,-0.1981,0.4328,-0.4178
17942623,-0.2926,0.0772,9.8389,-0.2413,0.3656,-0.3453
17942790,-0.2832,0.0757,9.8636,-0.2655,0.3262,-0.3591
17942956,-0.2974,0.0750,9.8593,-0.1813,0.3920,-0.3440
17943123,-0.2898,0.0709,9.8547,-0.2834,0.3113,-0.3236
17943290,-0.2926,0.0753,9.8608,-0.1710,0.3392,-0.3536
17943457,-0.2871,0.0665,9.8532,-0.2353,0.3571,-0.3622
17943623,-0.2955,0.0735,9.8573,-0.1921,0.3387,-0.3350
17943790,-0.2730,0.0861,9.8571,-0.2589,0.3294,-0.3808
17943957,-0.2841,0.0784,9.8617,-0.1994,0.2962,-0.3985
17944123,-0.2817,0.0702,9.8597,-0.1969,0.2802,-0.3938
17944290,-0.2955,0.0652,9.8620,-0.2119,0.2950,-0.3456
17944457,-0.2868,0.0811,9.8583,-0.2076,0.3505,-0.2860
17944623,-0.2935,0.0706,9.8630,-0.1636,0.2940,-0.3222
17944790,-0.2855,0.0749,9.8718,-0.2573,0.3410,-0.3107
17944957,-0.2864,0.0769,9.8591,-0.1868,0.3668,-0.3233
17945123,-0.2876,0.0779,9.8541,-0.1105,0.3674,-0.3567
17945290,-0.2856,0.0702,9.8611,-0.1981,0.3291,-0.3988
17945457,-0.2906,0.0723,9.8589,-0.1548,0.4567,-0.3536
17945623,-0.2944,0.0757,9.8645,-0.2883,0.4284,-0.3106
17945790,-0.2849,0.0715,9.8616,-0.2519,0.3594,-0.3953
17945957,-0.2883,0.0782,9.8610,-0.2329,0.4037,-0.3805
17946123,-0.2833,0.0685,9.8655,-0.2592,0.3422,-0.3504
17946290,-0.2905,0.0811,9.8673,-0.2207,0.3698,-0.3284
17946457,-0.2896,0.0703,9.8727,-0.1510,0.3200,-0.3284
17946623,-0.2890,0.0638,9.8583,-0.1501,0.3319,-0.4433
17946790,-0.2910,0.0693,9.8578,-0.2797,0.3269,-0.3267
17946957,-0.2858,0.0679,9.8478,-0.2166,0.3737,-0.3230
17947123,-0.2876,0.0853,9.8563,-0.2275,0.3602,-0.3477
17947290,-0.2921,0.0689,9.8723,-0.2302,0.3268,-0.3523
17947457,-0.2822,0.0791,9.8534,-0.2152,0.3685,-0.3086
17947623,-0.2740,0.0783,9.8554,-0.1327,0.3388,-0.3362
17947790,-0.2827,0.0867,9.8635,-0.2190,0.3411,-0.3775
17947957,-0.2893,0.0778,9.8674,-0.2574,0.3800,-0.3137
17948123,-0.2811,0.0755,9.8625,-0.1826,0.2951,-0.3749
17948290,-0.2876,0.0748,9.8728,-0.2122,0.3875,-0.3528
17948457,-0.2791,0.0711,9.8378,-0.2720,0.3670,-0.3593
17948623,-0.2823,0.0761,9.8388,-0.1767,0.2968,-0.3989
17948790,-0.2792,0.0943,9.8630,-0.1870,0.3235,-0.2661
17948957,-0.2882,0.0648,9.8682,-0.1950,0.3312,-0.3984
17949123,-0.2872,0.0704,9.8548,-0.2422,0.3658,-0.3984
17949290,-0.2884,0.0732,9.8561,-0.2322,0.3088,-0.2924
17949457,-0.2886,0.0730,9.8527,-0.1383,0.3171,-0.4168
17949623,-0.2822,0.0679,9.8536,-0.2501,0.3623,-0.3553
17949790,-0.2826,0.0672,9.8575,-0.1654,0.3359,-0.3264
17949957,-0.2886,0.0883,9.8597,-0.2663,0.3868,-0.3546
17950123,-0.2840,0.0724,9.8684,-0.1990,0.3448,-0.3781
17950290,-0.2847,0.0800,9.8501,-0.2154,0.2796,-0.3687
17950457,-0.2802,0.0808,9.8562,-0.1654,0.3680,-0.3422
17950623,-0.2801,0.0671,9.8545,-0.2124,0.3770,-0.3401
17950790,-0.2910,0.0909,9.8533,-0.2068,0.3569,-0.3207
17950957,-0.2879,0.0752,9.8603,-0.2182,0.3732,-0.3974
17951123,-0.2862,0.0887,9.8547,-0.2821,0.4218,-0.3283
17951290,-0.2877,0.0721,9.8669,-0.1854,0.3848,-0.3651
17951457,-0.2789,0.0686,9.8535,-0.2039,0.3369,-0.3977
17951623,-0.2802,0.0673,9.8572,-0.2195,0.3787,-0.3013
17951790,-0.2926,0.0811,9.8621,-0.1996,0.3515,-0.3892
17951957,-0.2929,0.0705,9.8631,-0.2704,0.3667,-0.4076
17952123,-0.2819,0.0754,9.8456,-0.2277,0.3497,-0.3846
17952290,-0.2913,0.0719,9.8692,-0.1720,0.3049,-0.4160
17952457,-0.2895,0.0661,9.8533,-0.1525,0.3120,-0.4000
17952623,-0.2897,0.0804,9.8620,-0.2294,0.2784,-0.2749
17952790,-0.2789,0.0820,9.8742,-0.2526,0.3712,-0.3461
17952957,-0.2958,0.0737,9.8599,-0.2754,0.4398,-0.3667
17953123,-0.2904,0.0799,9.8636,-0.1826,0.3256,-0.3068
17953290,-0.2851,0.0954,9.8499,-0.1224,0.2627,-0.3844
17953457,-0.2927,0.0808,9.8622,-0.2279,0.3454,-0.3336
17953623,-0.2844,0.0836,9.8558,-0.1933,0.3575,-0.3513
17953790,-0.2927,0.0741,9.8547,-0.1780,0.3960,-0.3098
17953957,-0.2888,0.0851,9.8505,-0.2422,0.3181,-0.4117
17954123,-0.2814,0.0750,9.8444,-0.2530,0.4195,-0.2843
17954290,-0.2942,0.0691,9.8554,-0.2221,0.3637,-0.3713
17954457,-0.2894,0.0674,9.8547,-0.2211,0.3901,-0.3066
17954623,-0.2850,0.0691,9.8614,-0.1727,0.3524,-0.3384
17954790,-0.2866,0.0727,9.8554,-0.1521,0.3918,-0.2650
17954957,-0.2832,0.0718,9.8604,-0.2236,0.3319,-0.3293
17955123,-0.2866,0.0668,9.8497,-0.3024,0.2688,-0.3062
17955290,-0.2913,0.0760,9.8635,-0.2268,0.3376,-0.3636
17955457,-0.2894,0.0679,9.8442,-0.2629,0.4175,-0.3377
17955623,-0.2879,0.0718,9.8597,-0.2628,0.4135,-0.3834
17955790,-0.2763,0.0777,9.8666,-0.2117,0.3585,-0.3504
17955957,-0.2843,0.0781,9.8631,-0.2554,0.3382,-0.3271
17956123,-0.2934,0.0675,9.8601,-0.2529,0.3288,-0.3224
17956290,-0.2840,0.0773,9.8538,-0.1970,0.3162,-0.2985
17956457,-0.2811,0.0670,9.8643,-0.1779,0.3376,-0.2550
17956623,-0.2823,0.0670,9.8699,-0.2351,0.3883,-0.3529
17956790,-0.2885,0.0920,9.8634,-0.2463,0.3716,-0.3764
17956957,-0.2794,0.0778,9.8651,-0.2609,0.3030,-0.3559
17957123,-0.2899,0.0689,9.8464,-0.1882,0.3890,-0.3724
17957290,-0.2885,0.0775,9.8570,-0.2023,0.3806,-0.3905
17957457,-0.2942,0.0707,9.8541,-0.1891,0.3907,-0.3474
17957623,-0.2796,0.0820,9.8694,-0.2095,0.4074,-0.3109
17957790,-0.2976,0.0859,9.8721,-0.2472,0.4116,-0.3911
17957957,-0.2824,0.0785,9.8538,-0.1869,0.3821,-0.3339
17958123,-0.2871,0.0858,9.8593,-0.2075,0.2835,-0.2554
17958290,-0.2876,0.0866,9.8613,-0.2408,0.3495,-0.3298
17958457,-0.2858,0.0753,9.8536,-0.1485,0.4042,-0.3521
17958623,-0.2841,0.0780,9.8612,-0.1336,0.3459,-0.2707
17958790,-0.2855,0.0831,9.8571,-0.2329,0.2949,-0.3602
17958957,-0.2844,0.0820,9.8790,-0.1507,0.4454,-0.2938
17959123,-0.2892,0.0706,9.8668,-0.1738,0.3337,-0.3427
17959290,-0.2792,0.0790,9.8614,-0.2295,0.3854,-0.3164
17959457,-0.2905,0.0686,9.8457,-0.2404,0.3799,-0.3690
17959623,-0.2803,0.0876,9.8567,-0.2519,0.3043,-0.3969
17959790,-0.2910,0.0618,9.8526,-0.2285,0.3720,-0.3455
17959957,-0.2842,0.0693,9.8519,-0.2166,0.3554,-0.3646
17960124,-0.2796,0.0754,9.8547,-0.2272,0.3627,-0.3402
17960290,-0.2912,0.0628,9.8565,-0.1326,0.3403,-0.3282
17960457,-0.2879,0.0815,9.8609,-0.2214,0.3203,-0.2944
17960624,-0.2848,0.0792,9.8572,-0.2370,0.2997,-0.3180
17960790,-0.2756,0.0766,9.8787,-0.2292,0.3093,-0.3831
17960957,-0.2797,0.0760,9.8465,-0.2200,0.3615,-0.3603
17961124,-0.2931,0.0765,9.8623,-0.2358,0.3023,-0.3273
17961290,-0.2848,0.0697,9.8620,-0.2275,0.3647,-0.2799
17961457,-0.2791,0.0747,9.8598,-0.2560,0.3774,-0.4386
17961624,-0.2803,0.0722,9.8601,-0.3104,0.3365,-0.3751
17961790,-0.2828,0.0739,9.8517,-0.1690,0.4255,-0.3572
17961957,-0.2844,0.0729,9.8643,-0.2180,0.3719,-0.3523
17962124,-0.2814,0.0769,9.8697,-0.2026,0.3445,-0.3524
17962290,-0.2881,0.0778,9.8543,-0.1659,0.3354,-0.3707
17962457,-0.2933,0.0855,9.8711,-0.1024,0.2756,-0.3428
17962624,-0.2902,0.0924,9.8513,-0.2195,0.3172,-0.3670
17962790,-0.2889,0.0618,9.8587,-0.1975,0.3417,-0.3483
17962957,-0.2913,0.0691,9.8622,-0.1326,0.3289,-0.3085
17963124,-0.3028,0.0658,9.8498,-0.2539,0.3676,-0.3813
17963290,-0.2931,0.0773,9.8437,-0.2966,0.4029,-0.3390
17963457,-0.2833,0.0756,9.8562,-0.1934,0.3515,-0.4079
17963624,-0.2907,0.0801,9.8540,-0.2198,0.3531,-0.3451
17963790,-0.2938,0.0695,9.8583,-0.1489,0.3454,-0.3444
17963957,-0.2822,0.0879,9.8617,-0.2034,0.3892,-0.3851
17964124,-0.2811,0.0629,9.8679,-0.2521,0.3554,-0.3206
17964290,-0.2794,0.0766,9.8626,-0.1750,0.3376,-0.3596
17964457,-0.2875,0.0700,9.8591,-0.2100,0.3434,-0.3871
17964624,-0.2850,0.0806,9.8657,-0.2175,0.3357,-0.3528
17964790,-0.2821,0.0700,9.8564,-0.1695,0.3294,-0.4112
17964957,-0.2880,0.0614,9.8566,-0.1371,0.3235,-0.3600
17965124,-0.2833,0.0723,9.8485,-0.1916,0.3653,-0.3922
17965290,-0.2838,0.0856,9.8585,-0.2258,0.3873,-0.3374
17965457,-0.2825,0.0717,9.8730,-0.1291,0.2745,-0.3603
17965624,-0.2834,0.0708,9.8570,-0.2072,0.3591,-0.3513
17965790,-0.2824,0.0624,9.8570,-0.2464,0.3342,-0.3351
17965957,-0.2987,0.0745,9.8559,-0.2699,0.3745,-0.3682
17966124,-0.2839,0.0693,9.8539,-0.2165,0.3426,-0.3827
17966290,-0.2860,0.0867,9.8609,-0.2742,0.3638,-0.3475
17966457,-0.2881,0.0729,9.8653,-0.2190,0.3324,-0.3185
17966624,-0.2874,0.0764,9.8669,-0.2529,0.3732,-0.3292
17966790,-0.2879,0.0794,9.8637,-0.2445,0.3769,-0.3593
17966957,-0.2900,0.0676,9.8558,-0.2193,0.3733,-0.3785
17967124,-0.2867,0.0674,9.8721,-0.2825,0.3409,-0.3291
17967290,-0.2969,0.0821,9.8577,-0.2198,0.3354,-0.3323
17967457,-0.2879,0.0650,9.8547,-0.2587,0.3753,-0.3404
17967624,-0.2951,0.0735,9.8515,-0.2539,0.4050,-0.3065
17967790,-0.2944,0.0852,9.8511,-0.1307,0.3406,-0.3176
17967957,-0.2850,0.0906,9.8580,-0.2656,0.3974,-0.2742
17968124,-0.2842,0.0578,9.8579,-0.2287,0.3342,-0.4111
17968290,-0.2864,0.0742,9.8447,-0.1809,0.3760,-0.3282
17968457,-0.2772,0.0739,9.8509,-0.2402,0.3563,-0.3357
17968624,-0.2811,0.0775,9.8537,-0.1413,0.3142,-0.3698
17968790,-0.2847,0.0684,9.8545,-0.1578,0.2998,-0.2920
17968957,-0.2887,0.0829,9.8657,-0.1657,0.3711,-0.2880
17969124,-0.2843,0.0626,9.8530,-0.1982,0.3177,-0.3338
17969290,-0.2952,0.0837,9.8576,-0.1796,0.3803,-0.3546
17969457,-0.2954,0.0759,9.8470,-0.1910,0.3042,-0.3961
17969624,-0.2906,0.0736,9.8547,-0.2146,0.3387,-0.3063
17969790,-0.2954,0.0625,9.8551,-0.1809,0.3802,-0.3743
17969957,-0.2896,0.0897,9.8666,-0.1668,0.3969,-0.3626
17970124,-0.2789,0.0740,9.8678,-0.1633,0.4155,-0.4338
17970290,-0.2852,0.0726,9.8552,-0.1987,0.2921,-0.3635
17970457,-0.2903,0.0724,9.8659,-0.2075,0.3432,-0.3694
17970624,-0.2828,0.0613,9.8482,-0.2665,0.4043,-0.3973
17970790,-0.2902,0.0805,9.8637,-0.2198,0.3539,-0.2914
17970957,-0.2763,0.0781,9.8583,-0.3187,0.3861,-0.3968
17971124,-0.3019,0.0718,9.8520,-0.1422,0.3957,-0.3345
17971290,-0.2905,0.0796,9.8694,-0.1703,0.3993,-0.3731
17971457,-0.2885,0.0773,9.8693,-0.1458,0.3399,-0.3430
17971624,-0.2887,0.0851,9.8626,-0.1465,0.3627,-0.3687
17971790,-0.2777,0.0797,9.8742,-0.1918,0.3429,-0.3371
17971957,-0.2892,0.0816,9.8561,-0.1515,0.3114,-0.3763
17972124,-0.2878,0.0818,9.8724,-0.2900,0.3407,-0.3609
17972290,-0.2887,0.0744,9.8587,-0.2272,0.3541,-0.4145
17972457,-0.2861,0.0802,9.8635,-0.1886,0.4227,-0.3045
17972624,-0.2823,0.0772,9.8649,-0.1963,0.3716,-0.3925
17972790,-0.2853,0.0648,9.8571,-0.1932,0.2847,-0.3144
17972957,-0.2855,0.0796,9.8469,-0.2211,0.3803,-0.3525
17973124,-0.2871,0.0666,9.8531,-0.1682,0.3411,-0.3592
17973290,-0.2916,0.0740,9.8643,-0.2081,0.3949,-0.3683
17973457,-0.2859,0.0745,9.8630,-0.2224,0.3744,-0.3438
17973624,-0.2844,0.0760,9.8666,-0.1973,0.3880,-0.3883
17973790,-0.2850,0.0667,9.8524,-0.1712,0.3590,-0.3366
17973957,-0.2899,0.0821,9.8706,-0.1858,0.3512,-0.3323
17974124,-0.2949,0.0663,9.8668,-0.1732,0.3929,-0.3796
17974290,-0.2851,0.0842,9.8759,-0.1917,0.3760,-0.3283
17974457,-0.2802,0.0750,9.8481,-0.1901,0.2674,-0.3287
17974624,-0.2933,0.0871,9.8544,-0.2289,0.3614,-0.3664
17974790,-0.2871,0.0771,9.8551,-0.2303,0.3974,-0.3880
17974957,-0.2911,0.0756,9.8558,-0.2626,0.3641,-0.3605
17975124,-0.2908,0.0705,9.8458,-0.1843,0.2745,-0.3842
17975290,-0.2870,0.0773,9.8584,-0.1746,0.3776,-0.3583
17975457,-0.2869,0.0753,9.8465,-0.1830,0.3346,-0.3616
17975624,-0.2834,0.0726,9.8526,-0.2022,0.3405,-0.3109
17975790,-0.2802,0.0612,9.8674,-0.2157,0.4289,-0.3200
17975957,-0.2912,0.0765,9.8477,-0.2559,0.3800,-0.3020
17976124,-0.2823,0.0916,9.8595,-0.2187,0.3433,-0.3343
17976290,-0.2836,0.0720,9.8505,-0.1775,0.3178,-0.3724
17976457,-0.2830,0.0595,9.8634,-0.1647,0.4012,-0.3903
17976624,-0.2958,0.0666,9.8519,-0.2638,0.3663,-0.3443
17976791,-0.2873,0.0698,9.8612,-0.2019,0.3778,-0.2293
17976957,-0.2825,0.0679,9.8508,-0.2146,0.3964,-0.3970
17977124,-0.2881,0.0816,9.8530,-0.2106,0.4231,-0.2997
17977291,-0.2821,0.0741,9.8679,-0.2623,0.3747,-0.3814
17977457,-0.2759,0.0664,9.8717,-0.1699,0.3622,-0.3332
17977624,-0.2855,0.0842,9.8575,-0.2053,0.3997,-0.3719
17977791,-0.2755,0.0754,9.8686,-0.2600,0.4012,-0.3646
17977957,-0.2864,0.0770,9.8674,-0.1814,0.3337,-0.3811
17978124,-0.2835,0.0784,9.8589,-0.2233,0.2938,-0.4034
17978291,-0.2878,0.0727,9.8643,-0.2621,0.4302,-0.3080
17978457,-0.2865,0.0776,9.8517,-0.1542,0.2667,-0.3414
17978624,-0.2929,0.0804,9.8631,-0.2430,0.2949,-0.2984
17978791,-0.2869,0.0750,9.8646,-0.2759,0.4352,-0.3837
17978957,-0.2801,0.0749,9.8586,-0.2047,0.3165,-0.3918
17979124,-0.2895,0.0683,9.8680,-0.1834,0.3472,-0.2959
17979291,-0.2838,0.0773,9.8670,-0.1484,0.3622,-0.3938
17979457,-0.2921,0.0836,9.8620,-0.2143,0.3302,-0.3775
17979624,-0.2809,0.0708,9.8538,-0.1484,0.4238,-0.3593
17979791,-0.2915,0.0799,9.8594,-0.2367,0.3816,-0.3570
17979957,-0.2997,0.0882,9.8575,-0.1910,0.3471,-0.3062
17980124,-0.2833,0.0702,9.8594,-0.1934,0.3630,-0.3458
17980291,-0.2922,0.0792,9.8635,-0.1808,0.3815,-0.3881
17980457,-0.2817,0.0734,9.8685,-0.1048,0.3351,-0.3743
17980624,-0.2928,0.0761,9.8439,-0.1894,0.2851,-0.2966
17980791,-0.2871,0.0691,9.8681,-0.0967,0.3399,-0.3541
17980957,-0.2837,0.0759,9.8673,-0.1920,0.2841,-0.3672
17981124,-0.2882,0.0634,9.8565,-0.2240,0.4034,-0.3589
17981291,-0.2916,0.0703,9.8573,-0.2575,0.3512,-0.3749
17981457,-0.2918,0.0716,9.8585,-0.1332,0.2920,-0.3956
17981624,-0.2888,0.0735,9.8615,-0.2312,0.3625,-0.3674
17981791,-0.2876,0.0806,9.8540,-0.2182,0.3646,-0.2981
17981957,-0.2928,0.0740,9.8579,-0.2161,0.2938,-0.3606
17982124,-0.2926,0.0803,9.8538,-0.1872,0.3497,-0.2937
17982291,-0.2867,0.0703,9.8548,-0.2464,0.3803,-0.4161
17982457,-0.2815,0.0827,9.8539,-0.1998,0.4280,-0.3304
17982624,-0.2752,0.0707,9.8456,-0.2218,0.3659,-0.3627
17982791,-0.2851,0.0737,9.8612,-0.1970,0.3746,-0.3358
17982957,-0.2831,0.0870,9.8528,-0.2062,0.3097,-0.3745
17983124,-0.2852,0.0672,9.8678,-0.1132,0.4029,-0.3104
17983291,-0.2853,0.0706,9.8646,-0.2055,0.3625,-0.3356
17983457,-0.2889,0.0821,9.8515,-0.2088,0.3430,-0.3254
17983624,-0.2940,0.0733,9.8527,-0.2374,0.3519,-0.3741
17983791,-0.2799,0.0768,9.8489,-0.1464,0.3423,-0.3054
17983957,-0.2910,0.0778,9.8551,-0.2477,0.3768,-0.3719
17984124,-0.2868,0.0766,9.8607,-0.2350,0.3411,-0.3950
17984291,-0.2825,0.0909,9.8608,-0.2370,0.3455,-0.3323
17984457
