DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:56.029,Â© Movella Technologies B.V. 2005-2022
17932421,-0.1216,-0.0842,9.8278,-0.3358,-0.1523,-0.5398
17932587,-0.1168,-0.0957,9.8435,-0.3725,-0.0858,-0.5070
17932754,-0.1155,-0.0977,9.8393,-0.3668,-0.1345,-0.5434
17932921,-0.1163,-0.1072,9.8313,-0.4307,-0.1288,-0.5317
17933087,-0.1163,-0.0990,9.8247,-0.3631,-0.1642,-0.5036
17933254,-0.1200,-0.0999,9.8306,-0.3432,-0.1720,-0.5906
17933421,-0.1244,-0.0843,9.8288,-0.3902,-0.1381,-0.5557
17933587,-0.1192,-0.0884,9.8184,-0.3924,-0.2144,-0.5352
17933754,-0.1245,-0.1020,9.8391,-0.4696,-0.1446,-0.5316
17933921,-0.1223,-0.1001,9.8201,-0.3833,-0.1346,-0.5014
17934088,-0.1224,-0.0882,9.8374,-0.3591,-0.1136,-0.5296
17934254,-0.1154,-0.0969,9.8288,-0.3481,-0.1970,-0.5179
17934421,-0.1229,-0.0935,9.8359,-0.4020,-0.1813,-0.5927
17934588,-0.1215,-0.1003,9.8428,-0.3781,-0.1315,-0.5349
17934754,-0.1250,-0.1014,9.8306,-0.4120,-0.1625,-0.5637
17934921,-0.1152,-0.1015,9.8164,-0.4564,-0.1319,-0.4744
17935088,-0.1153,-0.0911,9.8489,-0.4837,-0.1545,-0.5227
17935254,-0.1360,-0.0953,9.8332,-0.4050,-0.1095,-0.5272
17935421,-0.1328,-0.0960,9.8226,-0.3774,-0.1614,-0.5436
17935588,-0.1199,-0.0982,9.8342,-0.3928,-0.1209,-0.5708
17935754,-0.1287,-0.0937,9.8290,-0.3372,-0.0969,-0.5508
17935921,-0.1191,-0.0929,9.8327,-0.3603,-0.0859,-0.4778
17936088,-0.1235,-0.1004,9.8322,-0.3801,-0.0861,-0.5700
17936254,-0.1165,-0.0778,9.8151,-0.3835,-0.1349,-0.4884
17936421,-0.1220,-0.0906,9.8323,-0.4019,-0.1279,-0.5115
17936588,-0.1242,-0.1018,9.8236,-0.3838,-0.0908,-0.5488
17936754,-0.1278,-0.0929,9.8211,-0.4385,-0.1834,-0.5032
17936921,-0.1232,-0.0921,9.8348,-0.3972,-0.1466,-0.4618
17937088,-0.1142,-0.0998,9.8468,-0.3948,-0.2244,-0.5339
17937254,-0.1255,-0.0871,9.8352,-0.4429,-0.1272,-0.5506
17937421,-0.1091,-0.1053,9.8241,-0.4175,-0.1040,-0.5254
17937588,-0.1269,-0.0990,9.8218,-0.3609,-0.1663,-0.5367
17937754,-0.1220,-0.0957,9.8378,-0.4364,-0.1734,-0.5672
17937921,-0.1189,-0.0977,9.8352,-0.3580,-0.1544,-0.5358
17938088,-0.1125,-0.1025,9.8508,-0.3691,-0.0822,-0.5152
17938254,-0.1332,-0.0865,9.8354,-0.4251,-0.1319,-0.4578
17938421,-0.1170,-0.0939,9.8373,-0.3485,-0.1433,-0.5804
17938588,-0.1180,-0.0873,9.8346,-0.3571,-0.0934,-0.5397
17938754,-0.1220,-0.0983,9.8291,-0.3612,-0.1462,-0.5331
17938921,-0.1219,-0.0998,9.8320,-0.4540,-0.1747,-0.5051
17939088,-0.1168,-0.0983,9.8330,-0.4161,-0.1062,-0.4796
17939254,-0.1092,-0.0959,9.8301,-0.3466,-0.1078,-0.5580
17939421,-0.1397,-0.1023,9.8454,-0.3842,-0.0728,-0.5013
17939588,-0.1216,-0.0908,9.8379,-0.4063,-0.1434,-0.5752
17939754,-0.1249,-0.1069,9.8294,-0.3400,-0.1732,-0.5059
17939921,-0.1244,-0.1033,9.8399,-0.4137,-0.1467,-0.5362
17940088,-0.1131,-0.0966,9.8304,-0.3353,-0.1555,-0.5212
17940254,-0.1131,-0.0918,9.8236,-0.3539,-0.0775,-0.5628
17940421,-0.1220,-0.0934,9.8241,-0.2821,-0.1547,-0.5398
17940588,-0.1341,-0.0946,9.8428,-0.4622,-0.1751,-0.5624
17940754,-0.1138,-0.0863,9.8325,-0.4156,-0.1513,-0.6027
17940921,-0.1289,-0.0966,9.8452,-0.3881,-0.1199,-0.6397
17941088,-0.1282,-0.1016,9.8421,-0.4898,-0.1245,-0.5296
17941254,-0.1183,-0.0947,9.8294,-0.4064,-0.1598,-0.5530
17941421,-0.1325,-0.1086,9.8288,-0.3702,-0.1429,-0.5543
17941588,-0.1247,-0.0794,9.8202,-0.3739,-0.1255,-0.5136
17941754,-0.1163,-0.0952,9.8342,-0.3746,-0.1148,-0.4094
17941921,-0.1187,-0.0924,9.8396,-0.4800,-0.1615,-0.5260
17942088,-0.1272,-0.0974,9.8387,-0.3697,-0.1751,-0.5305
17942254,-0.1261,-0.0973,9.8376,-0.4280,-0.0781,-0.4714
17942421,-0.1170,-0.0946,9.8152,-0.4656,-0.1566,-0.5054
17942588,-0.1254,-0.1004,9.8319,-0.3324,-0.1289,-0.5029
17942754,-0.1248,-0.0872,9.8240,-0.3625,-0.1770,-0.5321
17942921,-0.1180,-0.0912,9.8354,-0.4548,-0.0700,-0.5797
17943088,-0.1236,-0.0998,9.8313,-0.4196,-0.0473,-0.5385
17943254,-0.1202,-0.0984,9.8184,-0.4341,-0.1561,-0.5738
17943421,-0.1165,-0.1031,9.8236,-0.3872,-0.0836,-0.5236
17943588,-0.1216,-0.1009,9.8367,-0.3618,-0.1422,-0.5067
17943754,-0.1266,-0.1085,9.8341,-0.3971,-0.1281,-0.5846
17943921,-0.1255,-0.0978,9.8362,-0.3121,-0.1462,-0.5342
17944088,-0.1204,-0.0945,9.8370,-0.3320,-0.1767,-0.5250
17944254,-0.1115,-0.0998,9.8411,-0.4049,-0.1073,-0.4834
17944421,-0.1245,-0.0878,9.8420,-0.4131,-0.1166,-0.5210
17944588,-0.1254,-0.1019,9.8167,-0.3707,-0.1760,-0.5410
17944754,-0.1311,-0.1064,9.8400,-0.3988,-0.1364,-0.5553
17944921,-0.1174,-0.0816,9.8324,-0.4151,-0.1241,-0.5248
17945088,-0.1135,-0.1008,9.8242,-0.3571,-0.1816,-0.6294
17945254,-0.1250,-0.0883,9.8338,-0.3582,-0.2169,-0.5105
17945421,-0.1326,-0.0878,9.8318,-0.3424,-0.0926,-0.6002
17945588,-0.1213,-0.1060,9.8222,-0.3361,-0.0637,-0.4695
17945754,-0.1291,-0.1046,9.8387,-0.3965,-0.2088,-0.5210
17945921,-0.1110,-0.0862,9.8225,-0.4653,-0.1154,-0.5420
17946088,-0.1231,-0.0880,9.8282,-0.3804,-0.1316,-0.5020
17946254,-0.1234,-0.0937,9.8323,-0.4075,-0.0918,-0.5966
17946421,-0.1280,-0.1013,9.8177,-0.3850,-0.1361,-0.5602
17946588,-0.1143,-0.1025,9.8389,-0.4136,-0.1130,-0.5216
17946754,-0.1185,-0.0958,9.8314,-0.4294,-0.1067,-0.5819
17946921,-0.1307,-0.0971,9.8409,-0.3925,-0.1118,-0.5288
17947088,-0.1134,-0.0974,9.8553,-0.4095,-0.1262,-0.5217
17947254,-0.1312,-0.1050,9.8274,-0.4084,-0.1488,-0.5906
17947421,-0.1236,-0.0952,9.8357,-0.3763,-0.1222,-0.5648
17947588,-0.1272,-0.0921,9.8266,-0.3661,-0.1709,-0.5746
17947754,-0.1323,-0.1010,9.8472,-0.3698,-0.1719,-0.4675
17947921,-0.1221,-0.1084,9.8408,-0.3832,-0.1567,-0.5522
17948088,-0.1014,-0.0974,9.8310,-0.3641,-0.1692,-0.5271
17948254,-0.1154,-0.0993,9.8280,-0.3807,-0.1268,-0.5848
17948421,-0.1235,-0.0976,9.8093,-0.4335,-0.0703,-0.5629
17948588,-0.1296,-0.0872,9.8154,-0.3634,-0.2360,-0.5407
17948754,-0.1169,-0.0980,9.8395,-0.4100,-0.1708,-0.5437
17948921,-0.1267,-0.0968,9.8278,-0.3896,-0.1121,-0.5189
17949088,-0.1163,-0.0973,9.8403,-0.3682,-0.1922,-0.6226
17949254,-0.1275,-0.0992,9.8367,-0.3543,-0.1606,-0.5483
17949421,-0.1164,-0.0922,9.8224,-0.4116,-0.1986,-0.5158
17949588,-0.1222,-0.0941,9.8387,-0.4649,-0.1160,-0.5471
17949754,-0.1309,-0.0946,9.8305,-0.3987,-0.1705,-0.4632
17949921,-0.1246,-0.0995,9.8349,-0.3769,-0.1001,-0.4983
17950088,-0.1333,-0.0991,9.8320,-0.4359,-0.1204,-0.5214
17950254,-0.1283,-0.0960,9.8209,-0.4320,-0.1052,-0.5395
17950421,-0.1241,-0.1009,9.8362,-0.4046,-0.1170,-0.4828
17950588,-0.1288,-0.0995,9.8305,-0.3139,-0.1523,-0.5510
17950755,-0.1273,-0.0953,9.8298,-0.3282,-0.1336,-0.5352
17950921,-0.1234,-0.0908,9.8385,-0.3811,-0.1224,-0.5583
17951088,-0.1034,-0.1047,9.8251,-0.3967,-0.1119,-0.5749
17951255,-0.1284,-0.0915,9.8302,-0.3725,-0.1323,-0.5435
17951421,-0.1321,-0.0881,9.8395,-0.3414,-0.1913,-0.5843
17951588,-0.1180,-0.0983,9.8364,-0.3809,-0.1269,-0.5528
17951755,-0.1187,-0.0904,9.8254,-0.3202,-0.1218,-0.5598
17951921,-0.1210,-0.1014,9.8219,-0.4049,-0.0888,-0.6205
17952088,-0.1251,-0.1002,9.8360,-0.3761,-0.1591,-0.4930
17952255,-0.1329,-0.0840,9.8259,-0.3385,-0.2196,-0.5593
17952421,-0.1452,-0.0998,9.8325,-0.3824,-0.1418,-0.5086
17952588,-0.1309,-0.0970,9.8255,-0.4718,-0.1314,-0.4948
17952755,-0.1302,-0.1000,9.8389,-0.4282,-0.0694,-0.5346
17952921,-0.1201,-0.0968,9.8320,-0.3921,-0.1105,-0.5394
17953088,-0.1173,-0.1032,9.8281,-0.3958,-0.1633,-0.4997
17953255,-0.1276,-0.0910,9.8290,-0.4247,-0.2136,-0.5708
17953421,-0.1225,-0.0977,9.8285,-0.3563,-0.0932,-0.4862
17953588,-0.1210,-0.1064,9.8205,-0.4657,-0.1341,-0.5639
17953755,-0.1165,-0.0891,9.8143,-0.3946,-0.1352,-0.4809
17953921,-0.1312,-0.1001,9.8281,-0.3353,-0.1462,-0.4994
17954088,-0.1255,-0.1030,9.8329,-0.4234,-0.1649,-0.5212
17954255,-0.1183,-0.0992,9.8489,-0.3916,-0.0934,-0.5375
17954421,-0.1162,-0.0963,9.8391,-0.3010,-0.1406,-0.5442
17954588,-0.1166,-0.0990,9.8519,-0.4221,-0.1549,-0.5649
17954755,-0.1204,-0.1012,9.8222,-0.3754,-0.0840,-0.5235
17954921,-0.1276,-0.0951,9.8286,-0.4325,-0.1442,-0.5078
17955088,-0.1326,-0.1045,9.8316,-0.3892,-0.1648,-0.5040
17955255,-0.1165,-0.0974,9.8305,-0.4751,-0.0693,-0.5454
17955421,-0.1226,-0.0836,9.8273,-0.4076,-0.1518,-0.5215
17955588,-0.1259,-0.0910,9.8522,-0.4215,-0.0697,-0.6063
17955755,-0.1210,-0.1065,9.8272,-0.3938,-0.1779,-0.5264
17955921,-0.1200,-0.0938,9.8254,-0.3823,-0.0807,-0.5772
17956088,-0.1200,-0.0938,9.8239,-0.3959,-0.1293,-0.5284
17956255,-0.1189,-0.0896,9.8447,-0.3895,-0.1182,-0.5599
17956421,-0.1224,-0.0991,9.8209,-0.4043,-0.1661,-0.5077
17956588,-0.1191,-0.1063,9.8281,-0.4047,-0.1421,-0.5729
17956755,-0.1220,-0.1102,9.8296,-0.3954,-0.1169,-0.5237
17956921,-0.1207,-0.0910,9.8336,-0.3984,-0.1638,-0.5664
17957088,-0.1209,-0.1053,9.8450,-0.3877,-0.1781,-0.5664
17957255,-0.1321,-0.0978,9.8243,-0.4025,-0.1300,-0.5172
17957421,-0.1268,-0.1003,9.8297,-0.5024,-0.2370,-0.5117
17957588,-0.1314,-0.0958,9.8364,-0.3978,-0.1196,-0.4907
17957755,-0.1261,-0.1048,9.8318,-0.4272,-0.1359,-0.5626
17957921,-0.1236,-0.0934,9.8385,-0.4502,-0.1105,-0.5127
17958088,-0.1090,-0.0955,9.8233,-0.3208,-0.0864,-0.4686
17958255,-0.1254,-0.1033,9.8302,-0.3498,-0.0696,-0.5093
17958421,-0.1326,-0.1014,9.8227,-0.4265,-0.0834,-0.5056
17958588,-0.1231,-0.0964,9.8162,-0.3846,-0.1010,-0.5008
17958755,-0.1305,-0.1199,9.8322,-0.3360,-0.1504,-0.5440
17958921,-0.1153,-0.0997,9.8412,-0.3544,-0.1417,-0.5814
17959088,-0.1227,-0.1080,9.8204,-0.4074,-0.1140,-0.4937
17959255,-0.1222,-0.0967,9.8351,-0.4154,-0.1539,-0.5746
17959421,-0.1398,-0.1077,9.8367,-0.3720,-0.0473,-0.5189
17959588,-0.1177,-0.0900,9.8375,-0.3997,-0.1174,-0.4845
17959755,-0.1276,-0.0960,9.8293,-0.3291,-0.1525,-0.6051
17959921,-0.1254,-0.1063,9.8363,-0.4089,-0.0521,-0.5299
17960088,-0.1175,-0.1016,9.8248,-0.4163,-0.1065,-0.4909
17960255,-0.1202,-0.0947,9.8304,-0.3781,-0.1215,-0.5731
17960421,-0.1287,-0.0945,9.8365,-0.4728,-0.1981,-0.5172
17960588,-0.1198,-0.1011,9.8303,-0.3977,-0.1512,-0.5192
17960755,-0.1182,-0.0914,9.8479,-0.3782,-0.1403,-0.5125
17960921,-0.1125,-0.0955,9.8320,-0.3953,-0.1712,-0.5270
17961088,-0.1187,-0.0972,9.8225,-0.4172,-0.1819,-0.5685
17961255,-0.1122,-0.1018,9.8340,-0.4168,-0.1704,-0.4951
17961421,-0.1374,-0.0924,9.8349,-0.4179,-0.0955,-0.5062
17961588,-0.1210,-0.0940,9.8264,-0.3712,-0.2361,-0.5066
17961755,-0.1233,-0.0884,9.8466,-0.3540,-0.1720,-0.5509
17961921,-0.1229,-0.0908,9.8382,-0.4168,-0.0673,-0.5035
17962088,-0.1264,-0.0947,9.8355,-0.3574,-0.1254,-0.5393
17962255,-0.1168,-0.0908,9.8159,-0.3688,-0.1308,-0.5505
17962421,-0.1166,-0.1039,9.8354,-0.4430,-0.1239,-0.5712
17962588,-0.1146,-0.1027,9.8263,-0.3844,-0.1391,-0.4432
17962755,-0.1187,-0.0920,9.8287,-0.3662,-0.1155,-0.5068
17962921,-0.1278,-0.0960,9.8369,-0.3790,-0.0960,-0.6020
17963088,-0.1228,-0.1049,9.8251,-0.3331,-0.1487,-0.5840
17963255,-0.1263,-0.0967,9.8303,-0.4049,-0.1069,-0.4892
17963421,-0.1175,-0.0989,9.8398,-0.3980,-0.1640,-0.5444
17963588,-0.1162,-0.0924,9.8289,-0.4416,-0.2116,-0.5204
17963755,-0.1225,-0.0938,9.8311,-0.4460,-0.1169,-0.5140
17963921,-0.1213,-0.0944,9.8337,-0.3928,-0.1111,-0.5368
17964088,-0.1289,-0.1006,9.8298,-0.4411,-0.2016,-0.5187
17964255,-0.1255,-0.1012,9.8328,-0.2946,-0.1187,-0.5071
17964421,-0.1130,-0.0848,9.8192,-0.3793,-0.0956,-0.4869
17964588,-0.1201,-0.0964,9.8422,-0.3384,-0.1441,-0.5401
17964755,-0.1320,-0.0928,9.8356,-0.3696,-0.1155,-0.4868
17964921,-0.1198,-0.0969,9.8246,-0.3951,-0.2065,-0.5356
17965088,-0.1152,-0.1031,9.8461,-0.4253,-0.1083,-0.5587
17965255,-0.1161,-0.0993,9.8346,-0.3504,-0.1444,-0.5721
17965421,-0.1209,-0.1004,9.8391,-0.3828,-0.1637,-0.5759
17965588,-0.1271,-0.0936,9.8358,-0.3926,-0.1535,-0.5379
17965755,-0.1143,-0.0953,9.8429,-0.3989,-0.1902,-0.6025
17965921,-0.1100,-0.0965,9.8414,-0.4115,-0.1353,-0.5425
17966088,-0.1149,-0.0950,9.8478,-0.3332,-0.0991,-0.4995
17966255,-0.1191,-0.1067,9.8276,-0.3658,-0.1556,-0.5352
17966421,-0.1216,-0.0935,9.8309,-0.4098,-0.1488,-0.5905
17966588,-0.1223,-0.1048,9.8348,-0.4273,-0.1158,-0.5352
17966755,-0.1124,-0.1023,9.8299,-0.4563,-0.1370,-0.5188
17966921,-0.1137,-0.0997,9.8289,-0.4149,-0.1971,-0.5040
17967088,-0.1124,-0.0941,9.8354,-0.4379,-0.2263,-0.5501
17967255,-0.1171,-0.1009,9.8272,-0.3926,-0.0290,-0.5604
17967422,-0.1256,-0.0926,9.8413,-0.3294,-0.1592,-0.4921
17967588,-0.1205,-0.1047,9.8368,-0.3650,-0.1507,-0.5702
17967755,-0.1194,-0.0933,9.8360,-0.4038,-0.1454,-0.6036
17967922,-0.1205,-0.1031,9.8268,-0.3635,-0.1565,-0.5520
17968088,-0.1333,-0.1032,9.8302,-0.3268,-0.1567,-0.5362
17968255,-0.1346,-0.0845,9.8400,-0.4257,-0.1180,-0.4533
17968422,-0.1161,-0.0945,9.8265,-0.4190,-0.0716,-0.5390
17968588,-0.1156,-0.0898,9.8336,-0.4131,-0.1099,-0.5565
17968755,-0.1101,-0.1045,9.8294,-0.4325,-0.0963,-0.5586
17968922,-0.1278,-0.0928,9.8266,-0.4263,-0.1410,-0.5267
17969088,-0.1292,-0.0978,9.8266,-0.3258,-0.1371,-0.5169
17969255,-0.1263,-0.0934,9.8501,-0.3578,-0.2002,-0.5037
17969422,-0.1169,-0.1018,9.8317,-0.3670,-0.1101,-0.6164
17969588,-0.1218,-0.0914,9.8303,-0.3818,-0.0108,-0.5368
17969755,-0.1094,-0.0939,9.8199,-0.4166,-0.1028,-0.5500
17969922,-0.1231,-0.0977,9.8247,-0.3304,-0.1383,-0.5318
17970088,-0.1378,-0.0990,9.8236,-0.3441,-0.1681,-0.5777
17970255,-0.1172,-0.0994,9.8307,-0.3965,-0.0910,-0.5152
17970422,-0.1210,-0.1111,9.8429,-0.3782,-0.1582,-0.5213
17970588,-0.1240,-0.0989,9.8311,-0.4036,-0.1088,-0.5246
17970755,-0.1164,-0.0947,9.8247,-0.3556,-0.1351,-0.6030
17970922,-0.1196,-0.0915,9.8383,-0.4223,-0.1555,-0.5310
17971088,-0.1230,-0.1046,9.8232,-0.3360,-0.1125,-0.5934
17971255,-0.1204,-0.0971,9.8471,-0.3863,-0.1659,-0.5060
17971422,-0.1120,-0.1030,9.8349,-0.3430,-0.1038,-0.5428
17971588,-0.1204,-0.1052,9.8276,-0.4630,-0.1340,-0.5444
17971755,-0.1197,-0.1051,9.8359,-0.3677,-0.1683,-0.5275
17971922,-0.1323,-0.1049,9.8266,-0.4082,-0.2073,-0.5470
17972088,-0.1239,-0.0995,9.8466,-0.4087,-0.1124,-0.4649
17972255,-0.1309,-0.1051,9.8369,-0.4636,-0.1650,-0.5142
17972422,-0.1176,-0.0945,9.8369,-0.3659,-0.2203,-0.4979
17972588,-0.1036,-0.1037,9.8287,-0.3459,-0.0797,-0.5906
17972755,-0.1259,-0.1069,9.8324,-0.3283,-0.1976,-0.5114
17972922,-0.1169,-0.0924,9.8177,-0.4060,-0.1452,-0.5460
17973088,-0.1255,-0.1096,9.8327,-0.3257,-0.1498,-0.5201
17973255,-0.1185,-0.1082,9.8418,-0.3592,-0.0946,-0.5344
17973422,-0.1242,-0.1030,9.8272,-0.2532,-0.1961,-0.5294
17973588,-0.1352,-0.1022,9.8179,-0.4127,-0.1241,-0.5205
17973755,-0.1256,-0.0850,9.8337,-0.4110,-0.1336,-0.4892
17973922,-0.1167,-0.1050,9.8468,-0.3760,-0.0759,-0.5905
17974088,-0.1209,-0.1007,9.8331,-0.3725,-0.2096,-0.5781
17974255,-0.1113,-0.0978,9.8235,-0.4180,-0.1648,-0.5657
17974422,-0.1138,-0.0920,9.8325,-0.3572,-0.1324,-0.6064
17974588,-0.1172,-0.0839,9.8250,-0.4462,-0.1674,-0.5548
17974755,-0.1137,-0.0906,9.8288,-0.3552,-0.0853,-0.4940
17974922,-0.1109,-0.0937,9.8271,-0.4185,-0.1935,-0.5463
17975088,-0.1212,-0.1068,9.8435,-0.3244,-0.1776,-0.5080
17975255,-0.1202,-0.0868,9.8444,-0.3844,-0.1524,-0.5282
17975422,-0.1158,-0.0946,9.8290,-0.3515,-0.0898,-0.5204
17975588,-0.1262,-0.1130,9.8139,-0.3939,-0.1157,-0.5303
17975755,-0.1282,-0.0962,9.8284,-0.4236,-0.1149,-0.5225
17975922,-0.1250,-0.0887,9.8413,-0.3768,-0.1505,-0.5721
17976088,-0.1190,-0.1012,9.8265,-0.3946,-0.2143,-0.5020
17976255,-0.1282,-0.0926,9.8374,-0.3932,-0.1095,-0.5639
17976422,-0.1205,-0.0866,9.8378,-0.3489,-0.1298,-0.5100
17976588,-0.1225,-0.0946,9.8390,-0.3758,-0.1176,-0.5265
17976755,-0.1163,-0.0970,9.8298,-0.4078,-0.1591,-0.5736
17976922,-0.1205,-0.0943,9.8289,-0.3348,-0.1580,-0.4845
17977088,-0.1244,-0.1118,9.8159,-0.4622,-0.1241,-0.5629
17977255,-0.1214,-0.1009,9.8404,-0.4443,-0.1201,-0.5522
17977422,-0.1165,-0.1040,9.8276,-0.4057,-0.1413,-0.5044
17977588,-0.1147,-0.0923,9.8378,-0.4527,-0.1869,-0.5168
17977755,-0.1170,-0.0926,9.8380,-0.3706,-0.1165,-0.5474
17977922,-0.1217,-0.0985,9.8181,-0.3533,-0.0862,-0.4769
17978088,-0.1202,-0.0911,9.8380,-0.3986,-0.1590,-0.5130
17978255,-0.1232,-0.1021,9.8372,-0.4237,-0.1606,-0.5165
17978422,-0.1084,-0.0938,9.8307,-0.3761,-0.1460,-0.6097
17978588,-0.1192,-0.0910,9.8245,-0.4064,-0.1763,-0.5362
17978755,-0.1089,-0.1010,9.8500,-0.3714,-0.2119,-0.5211
17978922,-0.1162,-0.0997,9.8238,-0.3795,-0.1574,-0.4689
17979088,-0.1344,-0.0939,9.8339,-0.3897,-0.1581,-0.5680
17979255,-0.1223,-0.1003,9.8227,-0.3395,-0.1571,-0.4949
17979422,-0.1248,-0.0938,9.8261,-0.3367,-0.1942,-0.5223
17979588,-0.1176,-0.0911,9.8222,-0.4016,-0.1268,-0.5646
17979755,-0.1225,-0.1024,9.8339,-0.4051,-0.1634,-0.5537
17979922,-0.1110,-0.1076,9.8169,-0.4097,-0.1147,-0.6090
17980088,-0.1189,-0.0880,9.8317,-0.3748,-0.1300,-0.4590
17980255,-0.1367,-0.0922,9.8316,-0.3766,-0.1579,-0.5849
17980422,-0.1238,-0.1059,9.8282,-0.3905,-0.0866,-0.5754
17980588,-0.1096,-0.1051,9.8316,-0.3984,-0.0474,-0.5067
17980755,-0.1237,-0.0937,9.8207,-0.3568,-0.0848,-0.4604
17980922,-0.1146,-0.0886,9.8328,-0.3815,-0.1342,-0.5435
17981088,-0.1191,-0.0958,9.8217,-0.3851,-0.1341,-0.5204
17981255,-0.1271,-0.1037,9.8185,-0.3911,-0.1084,-0.5102
17981422,-0.1208,-0.0973,9.8330,-0.3820,-0.1934,-0.6105
17981588,-0.1171,-0.0943,9.8326,-0.4317,-0.1385,-0.5399
17981755,-0.1310,-0.0954,9.8247,-0.4779,-0.1171,-0.5499
17981922,-0.1298,-0.1012,9.8263,-0.4272,-0.1694,-0.5389
17982088,-0.1244,-0.1016,9.8427,-0.4074,-0.1151,-0.5790
17982255,-0.1216,-0.0917,9.8349,-0.4283,-0.1218,-0.4966
17982422,-0.1114,-0.1021,9.8346,-0.4112,-0.2193,-0.5144
17982588,-0.1195,-0.0977,9.8212,-0.3593,-0.1062,-0.4635
17982755,-0.1133,-0.0975,9.8442,-0.3996,-0.1188,-0.5270
17982922,-0.1260,-0.1000,9.8320,-0.4282,-0.1755,-0.5599
17983088,-0.1190,-0.0999,9.8275,-0.5033,-0.2179,-0.5499
17983255,-0.1217,-0.0999,9.8200,-0.3806,-0.1555,-0.5365
17983422,-0.1237,-0.0777,9.8306,-0.3869,-0.1599,-0.5167
17983588
17983755
